assay	experiment_ID	orf_name_a	orf_name_b	orf_name_f1	orf_name_f2	F1_CCSB_ORF_ID	F2_CCSB_ORF_ID	source_dataset	score	result_at_0_RRS
MAPPIT	Sv03	YGR048W	YMR233W	YMR233W	YGR048W	33	1387	YeRI		
MAPPIT	Sv03	YKR092C	YMR233W	YMR233W	YKR092C	33	3312	YeRI		
MAPPIT	Sv03	YBL039W-B	YPL186C	YBL039W-B	YPL186C	4921	3401	Tarassov		
MAPPIT	Sv03	YIL089W	YNR019W	YNR019W	YIL089W	3404	3938	YeRI	-1.0	False
MAPPIT	Sv03	YER133W	YNL233W	YNL233W	YER133W	3406	5093	Uetz-screen	0.5849625007211562	False
MAPPIT	Sv03	YEL044W	YNL059C	YEL044W	YNL059C	341	3502	YeRI	4.916476644437717	True
MAPPIT	Sv03	YDL154W	YMR224C	YDL154W	YMR224C	3430	3514	Uetz-screen	1.632268215499513	False
MAPPIT	Sv03	YDL154W	YGR013W	YGR013W	YDL154W	4269	3430	YeRI	3.5607149544744794	False
MAPPIT	Sv03	YDL154W	YFL003C	YFL003C	YDL154W	4343	3430	Ito-core	6.029011086659068	True
MAPPIT	Sv03	YBR133C	YDL154W	YBR133C	YDL154W	5293	3430	Uetz-screen	0.5849625007211562	False
MAPPIT	Sv03	YBR281C	YNL287W	YBR281C	YNL287W	3607	3431	Uetz-screen	4.255500733148387	True
MAPPIT	Sv03	YNR046W	YOL124C	YNR046W	YOL124C	4166	3433	YeRI	2.1043366598147357	False
MAPPIT	Sv03	YDL208W	YNL124W	YNL124W	YDL208W	3436	4932	scPRS-v2	0.6780719051126378	False
MAPPIT	Sv03	YLR417W	YMR077C	YLR417W	YMR077C	3437	5554	YeRI	0.925999418556223	False
MAPPIT	Sv03	YNR035C	YOR181W	YNR035C	YOR181W	3438	4856	Lit-BM-13	2.4329594072761065	False
MAPPIT	Sv03	YEL037C	YHR008C	YEL037C	YHR008C	1397	343	scRRS-v2		
MAPPIT	Sv03	YHR008C	YOR185C	YOR185C	YHR008C	1492	343	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YHR008C	YLR291C	YLR291C	YHR008C	1901	343	YeRI		
MAPPIT	Sv03	YHR008C	YNL189W	YNL189W	YHR008C	2273	343	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YHR008C	YMR239C	YHR008C	YMR239C	343	3314	YeRI	0.0	False
MAPPIT	Sv03	YHR008C	YHR008C	YHR008C	YHR008C	343	343	YeRI		
MAPPIT	Sv03	YHR008C	YPL070W	YHR008C	YPL070W	343	4039	YeRI	0.5849625007211562	False
MAPPIT	Sv03	YEL041W	YPL188W	YEL041W	YPL188W	3962	3440	YeRI	2.263034405833794	False
MAPPIT	Sv03	YER094C	YPL188W	YER094C	YPL188W	5512	3440	YeRI	2.925999418556223	False
MAPPIT	Sv03	YHR067W	YKL117W	YKL117W	YHR067W	3776	3448	Lit-BM-13	-0.15200309344504997	False
MAPPIT	Sv03	YGR284C	YMR272C	YMR272C	YGR284C	1250	344	Tarassov	0.6780719051126378	False
MAPPIT	Sv03	YGR284C	YLR378C	YLR378C	YGR284C	2194	344	Tarassov		
MAPPIT	Sv03	YBR273C	YGR284C	YGR284C	YBR273C	344	2813	YeRI		
MAPPIT	Sv03	YDR375C	YGR284C	YGR284C	YDR375C	344	2983	YeRI		
MAPPIT	Sv03	YGR179C	YJL036W	YJL036W	YGR179C	1524	345	YeRI	1.5849625007211563	False
MAPPIT	Sv03	YHR111W	YPL070W	YPL070W	YHR111W	4039	3464	CCSB-YI1	0.4854268271702417	False
MAPPIT	Sv03	YML012W	YOR054C	YML012W	YOR054C	4711	3465	Tarassov	-0.15200309344504997	False
MAPPIT	Sv03	YIR015W	YLR291C	YLR291C	YIR015W	1901	346	YeRI	0.765534746362977	False
MAPPIT	Sv03	YBR170C	YIR015W	YBR170C	YIR015W	2270	346	YeRI	0.37851162325372983	False
MAPPIT	Sv03	YIR015W	YPL070W	YIR015W	YPL070W	346	4039	YeRI	0.37851162325372983	False
MAPPIT	Sv03	YIR015W	YLR345W	YIR015W	YLR345W	346	4197	YeRI	6.639521599510833	True
MAPPIT	Sv03	YGL145W	YNL258C	YGL145W	YNL258C	3491	3478	CCSB-YI1	3.350497247084133	False
MAPPIT	Sv03	YGL145W	YNL258C	YGL145W	YNL258C	3491	3478	Ito-core	3.350497247084133	False
MAPPIT	Sv03	YGL145W	YNL258C	YGL145W	YNL258C	3491	3478	Lit-BM-13	3.350497247084133	False
MAPPIT	Sv03	YDL116W	YNL258C	YNL258C	YDL116W	3478	3577	YeRI	0.0	False
MAPPIT	Sv03	YLR440C	YNL258C	YNL258C	YLR440C	3478	3825	Ito-core	6.986410935252045	True
MAPPIT	Sv03	YFR051C	YNL258C	YFR051C	YNL258C	4538	3478	YeRI	0.765534746362977	False
MAPPIT	Sv03	YHR084W	YPL049C	YPL049C	YHR084W	3483	4611	scPRS-v2	-0.5145731728297583	False
MAPPIT	Sv03	YBR261C	YIL074C	YBR261C	YIL074C	3942	3484	CCSB-YI1	0.2630344058337938	False
MAPPIT	Sv03	YER081W	YIL074C	YER081W	YIL074C	4849	3484	Uetz-screen		
MAPPIT	Sv03	YGL113W	YOL054W	YOL054W	YGL113W	4124	3488	YeRI	-0.3219280948873623	False
MAPPIT	Sv03	YGL113W	YOR260W	YOR260W	YGL113W	4650	3488	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YIR011C	YLR291C	YIR011C	YLR291C	348	1901	YeRI	2.5360529002402097	False
MAPPIT	Sv03	YGL179C	YPL040C	YPL040C	YGL179C	3494	3795	scRRS-v2		
MAPPIT	Sv03	YDR179C	YJR084W	YJR084W	YDR179C	2203	350	Lit-BM-13	1.3785116232537298	False
MAPPIT	Sv03	YDR179C	YMR025W	YDR179C	YMR025W	350	3077	Uetz-screen	7.002252451731379	True
MAPPIT	Sv03	YDR179C	YMR025W	YDR179C	YMR025W	350	3077	YeRI	7.002252451731379	True
MAPPIT	Sv03	YDR179C	YHR154W	YHR154W	YDR179C	3155	350	scRRS-v2	0.5849625007211562	False
MAPPIT	Sv03	YDL097C	YDR179C	YDR179C	YDL097C	350	3313	YeRI	1.8073549220576042	False
MAPPIT	Sv03	YDL147W	YDR179C	YDR179C	YDL147W	350	4505	YeRI	2.2016338611696504	False
MAPPIT	Sv03	YIL033C	YKL166C	YIL033C	YKL166C	5442	3511	Ito-core	4.566815154010897	True
MAPPIT	Sv03	YEL011W	YER123W	YER123W	YEL011W	4833	3515	scRRS-v2	2.0	False
MAPPIT	Sv03	YAL062W	YLR267W	YAL062W	YLR267W	3519	4127	YeRI	2.786596361890807	False
MAPPIT	Sv03	YAL062W	YDR388W	YAL062W	YDR388W	3519	4279	Lit-BM-13	1.5360529002402097	False
MAPPIT	Sv03	YDR084C	YGL127C	YDR084C	YGL127C	351	1360	Ito-core		
MAPPIT	Sv03	YDR084C	YGL198W	YGL198W	YDR084C	3656	351	Uetz-screen		
MAPPIT	Sv03	YDR084C	YGL198W	YGL198W	YDR084C	3656	351	YeRI		
MAPPIT	Sv03	YDL113C	YLR341W	YLR341W	YDL113C	3520	4875	scRRS-v2	0.6780719051126378	False
MAPPIT	Sv03	YBL078C	YHR171W	YHR171W	YBL078C	3523	5340	Uetz-screen	4.070389327891398	True
MAPPIT	Sv03	YER134C	YHR171W	YER134C	YHR171W	5457	3523	CCSB-YI1	5.608809242675524	True
MAPPIT	Sv03	YJR135C	YLR381W	YLR381W	YJR135C	3524	4988	YeRI	1.2630344058337937	False
MAPPIT	Sv03	YCR075W-A	YEL020W-A	YEL020W-A	YCR075W-A	352	4722	YeRI	0.0	False
MAPPIT	Sv03	YDL189W	YOL138C	YDL189W	YOL138C	3531	4509	Tarassov	0.925999418556223	False
MAPPIT	Sv03	YER094C	YLL027W	YER094C	YLL027W	5512	3532	YeRI	0.0	False
MAPPIT	Sv03	YLL027W	YPR178W	YLL027W	YPR178W	3532	5524	YeRI	0.2630344058337938	False
MAPPIT	Sv03	YOR034C	YOR171C	YOR034C	YOR171C	3537	5106	YeRI		
MAPPIT	Sv03	YIR038C	YPL053C	YPL053C	YIR038C	3542	4673	CCSB-YI1		
MAPPIT	Sv03	YFL010C	YML051W	YML051W	YFL010C	3547	3885	YeRI	-0.3219280948873623	False
MAPPIT	Sv03	YHL012W	YML051W	YHL012W	YML051W	3950	3547	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YGR146C	YML051W	YML051W	YGR146C	3547	4120	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YBR111W-A	YML051W	YBR111W-A	YML051W	4254	3547	YeRI	0.37851162325372983	False
MAPPIT	Sv03	YML051W	YOR232W	YML051W	YOR232W	3547	4996	YeRI	1.0	False
MAPPIT	Sv03	YML051W	YNL309W	YML051W	YNL309W	3547	5048	YeRI	0.0	False
MAPPIT	Sv03	YIL152W	YML051W	YIL152W	YML051W	5519	3547	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YKL054C	YNL288W	YKL054C	YNL288W	3548	3716	Tarassov		
MAPPIT	Sv03	YHL006C	YNL021W	YHL006C	YNL021W	4190	3551	Uetz-screen	0.13750352374993502	False
MAPPIT	Sv03	YBL105C	YML109W	YML109W	YBL105C	3555	5357	Uetz-screen	2.608809242675524	False
MAPPIT	Sv03	YBR235W	YDL239C	YDL239C	YBR235W	5253	3560	scRRS-v2		
MAPPIT	Sv03	YPL032C	YPL032C	YPL032C	YPL032C	3565	3565	YeRI	5.593951283948411	True
MAPPIT	Sv03	YHR181W	YPL032C	YPL032C	YHR181W	3565	3635	scRRS-v2	0.37851162325372983	False
MAPPIT	Sv03	YJR072C	YOR262W	YJR072C	YOR262W	3574	3658	Uetz-screen	4.38543103719352	True
MAPPIT	Sv03	YJR072C	YNL289W	YNL289W	YJR072C	3933	3574	Lit-BM-13	-0.7369655941662062	False
MAPPIT	Sv03	YDL116W	YKR082W	YDL116W	YKR082W	3577	4906	Ito-core	5.82781902461732	True
MAPPIT	Sv03	YDL116W	YKR082W	YDL116W	YKR082W	3577	4906	YeRI	5.82781902461732	True
MAPPIT	Sv03	YFL034W	YLR201C	YLR201C	YFL034W	5341	3583	scRRS-v2	0.0	False
MAPPIT	Sv03	YCR057C	YLR409C	YCR057C	YLR409C	4541	3585	YeRI	-0.5145731728297583	False
MAPPIT	Sv03	YDR385W	YER040W	YDR385W	YER040W	4575	3589	scRRS-v2	-0.15200309344504997	False
MAPPIT	Sv03	YIL062C	YNR035C	YIL062C	YNR035C	358	3438	YeRI		
MAPPIT	Sv03	YIL062C	YML095C	YML095C	YIL062C	3914	358	YeRI	0.4854268271702417	False
MAPPIT	Sv03	YAL036C	YDR152W	YDR152W	YAL036C	35	1519	CCSB-YI1		
MAPPIT	Sv03	YAL036C	YDR152W	YDR152W	YAL036C	35	1519	Uetz-screen		
MAPPIT	Sv03	YDR152W	YGR173W	YGR173W	YDR152W	3728	35	Uetz-screen	6.219168520462162	True
MAPPIT	Sv03	YDR152W	YML122C	YDR152W	YML122C	35	957	scRRS-v2		
MAPPIT	Sv03	YBR281C	YGR033C	YGR033C	YBR281C	3722	3607	scRRS-v2		
MAPPIT	Sv03	YIL063C	YLR293C	YIL063C	YLR293C	360	716	scPRS-v2	1.5360529002402097	False
MAPPIT	Sv03	YBR245C	YHR022C-A	YHR022C-A	YBR245C	4767	3615	scRRS-v2	0.4854268271702417	False
MAPPIT	Sv03	YBR245C	YOL112W	YBR245C	YOL112W	3615	5065	scRRS-v2	-0.3219280948873623	False
MAPPIT	Sv03	YLR097C	YOR133W	YOR133W	YLR097C	3618	3636	YeRI	1.3219280948873624	False
MAPPIT	Sv03	YGR218W	YKL143W	YGR218W	YKL143W	3619	5131	Ito-core	0.13750352374993502	False
MAPPIT	Sv03	YDR086C	YLR079W	YLR079W	YDR086C	4007	361	Tarassov	1.5849625007211563	False
MAPPIT	Sv03	YJR048W	YOL125W	YJR048W	YOL125W	5178	3623	scRRS-v2	-0.15200309344504997	False
MAPPIT	Sv03	YDR207C	YOR355W	YDR207C	YOR355W	3625	5210	Uetz-screen	0.5849625007211562	False
MAPPIT	Sv03	YDR201W	YNL189W	YNL189W	YDR201W	2273	362	Ito-core	0.0	False
MAPPIT	Sv03	YDR201W	YKR037C	YDR201W	YKR037C	362	2748	Ito-core	6.163901213814543	True
MAPPIT	Sv03	YDR201W	YKR037C	YDR201W	YKR037C	362	2748	Uetz-screen	6.163901213814543	True
MAPPIT	Sv03	YDR201W	YKR037C	YDR201W	YKR037C	362	2748	YeRI	6.163901213814543	True
MAPPIT	Sv03	YDR201W	YIR017C	YIR017C	YDR201W	2822	362	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YDR201W	YLR313C	YLR313C	YDR201W	3024	362	YeRI	5.700439718141093	True
MAPPIT	Sv03	YDR201W	YKL138C-A	YKL138C-A	YDR201W	4974	362	YeRI	0.2630344058337938	False
MAPPIT	Sv03	YDR201W	YGL061C	YGL061C	YDR201W	5515	362	Lit-BM-13	0.37851162325372983	False
MAPPIT	Sv03	YDR201W	YKR083C	YDR201W	YKR083C	362	744	Ito-core	-0.5145731728297583	False
MAPPIT	Sv03	YDR201W	YNL086W	YDR201W	YNL086W	362	907	YeRI	6.015693807105146	True
MAPPIT	Sv03	YDR429C	YPL105C	YDR429C	YPL105C	5223	3630	Ito-core	0.2630344058337938	False
MAPPIT	Sv03	YDL132W	YJR090C	YJR090C	YDL132W	3632	3780	scPRS-v2	1.5849625007211563	False
MAPPIT	Sv03	YLR312C	YOL088C	YOL088C	YLR312C	4268	3634	Uetz-screen	0.13750352374993502	False
MAPPIT	Sv03	YHR181W	YOR181W	YOR181W	YHR181W	4856	3635	YeRI	0.0	False
MAPPIT	Sv03	YHR172W	YNL126W	YNL126W	YHR172W	3637	3816	scPRS-v2	0.8479969065549501	False
MAPPIT	Sv03	YDR177W	YPR093C	YDR177W	YPR093C	363	2825	CCSB-YI1	1.0	False
MAPPIT	Sv03	YDR326C	YIL105C	YDR326C	YIL105C	3641	3999	Uetz-screen		
MAPPIT	Sv03	YER180C	YGL070C	YGL070C	YER180C	364	2782	Ito-core	1.4329594072761063	False
MAPPIT	Sv03	YGL070C	YHR184W	YGL070C	YHR184W	364	4810	YeRI	1.6780719051126378	False
MAPPIT	Sv03	YER039C	YGL070C	YER039C	YGL070C	825	364	Ito-core	1.5360529002402097	False
MAPPIT	Sv03	YJR135C	YPR046W	YPR046W	YJR135C	3650	4988	Uetz-screen	6.131342539123261	True
MAPPIT	Sv03	YLR315W	YPR046W	YPR046W	YLR315W	3650	5415	Lit-BM-13	3.292781749227846	False
MAPPIT	Sv03	YBR182C-A	YFL029C	YBR182C-A	YFL029C	4927	3652	scRRS-v2	-0.3219280948873623	False
MAPPIT	Sv03	YGL176C	YIL162W	YIL162W	YGL176C	3654	4198	scRRS-v2	-0.15200309344504997	False
MAPPIT	Sv03	YGR020C	YLR447C	YGR020C	YLR447C	3655	3785	Lit-BM-13	-0.15200309344504997	False
MAPPIT	Sv03	YGL198W	YNL304W	YGL198W	YNL304W	3656	4400	Lit-BM-13	-0.15200309344504997	False
MAPPIT	Sv03	YIL036W	YPL117C	YPL117C	YIL036W	3659	4999	Tarassov	0.4854268271702417	False
MAPPIT	Sv03	YHR194W	YPL117C	YPL117C	YHR194W	3659	5082	Tarassov		
MAPPIT	Sv03	YER012W	YFR050C	YFR050C	YER012W	1422	365	Lit-BM-13		
MAPPIT	Sv03	YCR035C	YGR095C	YGR095C	YCR035C	4431	3664	YeRI	5.911691581872341	True
MAPPIT	Sv03	YER122C	YPL246C	YPL246C	YER122C	3668	4581	Tarassov		
MAPPIT	Sv03	YML012W	YPL246C	YPL246C	YML012W	3668	4711	Tarassov		
MAPPIT	Sv03	YDL127W	YMR068W	YDL127W	YMR068W	3671	4302	YeRI	1.84799690655495	False
MAPPIT	Sv03	YDL127W	YPL031C	YPL031C	YDL127W	4345	3671	Lit-BM-13	2.2016338611696504	False
MAPPIT	Sv03	YKL143W	YNL178W	YNL178W	YKL143W	3684	5131	Ito-core	5.4495613746132365	True
MAPPIT	Sv03	YHR134W	YLR225C	YHR134W	YLR225C	4521	3685	scRRS-v2	1.2016338611696504	False
MAPPIT	Sv03	YDR145W	YPL254W	YDR145W	YPL254W	4017	3686	Lit-BM-13	5.902073579310743	True
MAPPIT	Sv03	YGR192C	YNL189W	YGR192C	YNL189W	368	2273	Ito-core	0.13750352374993502	False
MAPPIT	Sv03	YOL111C	YOL111C	YOL111C	YOL111C	3698	3698	YeRI	5.181897643108388	True
MAPPIT	Sv03	YOL111C	YOR007C	YOR007C	YOL111C	4603	3698	CCSB-YI1	3.8678964639926554	True
MAPPIT	Sv03	YDR267C	YOL111C	YDR267C	YOL111C	5489	3698	YeRI	0.5849625007211562	False
MAPPIT	Sv03	YGL115W	YJL144W	YGL115W	YJL144W	5141	369	YeRI	3.7761039880731646	True
MAPPIT	Sv03	YDR175C	YDR280W	YDR280W	YDR175C	173	36	YeRI	0.37851162325372983	False
MAPPIT	Sv03	YDR175C	YKR027W	YKR027W	YDR175C	2656	36	YeRI	3.53605290024021	False
MAPPIT	Sv03	YDR175C	YJR046W	YDR175C	YJR046W	36	3899	YeRI		
MAPPIT	Sv03	YAL039C	YDR175C	YAL039C	YDR175C	3959	36	YeRI	2.035623909730721	False
MAPPIT	Sv03	YDR175C	YMR130W	YMR130W	YDR175C	422	36	YeRI	1.2630344058337937	False
MAPPIT	Sv03	YDR175C	YGL115W	YGL115W	YDR175C	5141	36	YeRI	1.5849625007211563	False
MAPPIT	Sv03	YDR175C	YER094C	YER094C	YDR175C	5512	36	YeRI	2.7441610955704103	False
MAPPIT	Sv03	YDR175C	YGR215W	YDR175C	YGR215W	36	718	YeRI		
MAPPIT	Sv03	YIL065C	YML130C	YML130C	YIL065C	1256	370	YeRI	1.4854268271702415	False
MAPPIT	Sv03	YIL065C	YMR026C	YIL065C	YMR026C	370	1278	YeRI	0.13750352374993502	False
MAPPIT	Sv03	YDL100C	YIL065C	YDL100C	YIL065C	1594	370	CCSB-YI1	2.84799690655495	False
MAPPIT	Sv03	YGR168C	YIL065C	YGR168C	YIL065C	3740	370	YeRI		
MAPPIT	Sv03	YIL065C	YJR091C	YIL065C	YJR091C	370	4355	Uetz-screen	0.6780719051126378	False
MAPPIT	Sv03	YIL065C	YLR356W	YIL065C	YLR356W	370	602	YeRI	0.0	False
MAPPIT	Sv03	YGR235C	YIL065C	YIL065C	YGR235C	370	611	YeRI	-0.3219280948873623	False
MAPPIT	Sv03	YIL065C	YML030W	YIL065C	YML030W	370	651	YeRI	2.232660756790275	False
MAPPIT	Sv03	YIL065C	YNL100W	YNL100W	YIL065C	980	370	YeRI		
MAPPIT	Sv03	YJL153C	YLR027C	YLR027C	YJL153C	3712	4591	Tarassov	0.0	False
MAPPIT	Sv03	YBR060C	YLL004W	YLL004W	YBR060C	3911	3714	YeRI	1.5360529002402097	False
MAPPIT	Sv03	YBR060C	YDL111C	YBR060C	YDL111C	3714	4617	YeRI	-0.5145731728297583	False
MAPPIT	Sv03	YGL028C	YLR102C	YGL028C	YLR102C	4760	3725	scRRS-v2		
MAPPIT	Sv03	YBR249C	YGR168C	YBR249C	YGR168C	3726	3740	YeRI	0.765534746362977	False
MAPPIT	Sv03	YAR027W	YNL263C	YNL263C	YAR027W	3898	3730	CCSB-YI1	2.82781902461732	False
MAPPIT	Sv03	YAR027W	YAR028W	YAR028W	YAR027W	4085	3730	CCSB-YI1	2.035623909730721	False
MAPPIT	Sv03	YDL083C	YLR449W	YDL083C	YLR449W	3862	3732	YeRI		
MAPPIT	Sv03	YOR155C	YPL070W	YOR155C	YPL070W	3733	4039	Ito-core	0.2630344058337938	False
MAPPIT	Sv03	YGR168C	YGR168C	YGR168C	YGR168C	3740	3740	YeRI		
MAPPIT	Sv03	YGR168C	YOR089C	YGR168C	YOR089C	3740	3794	YeRI		
MAPPIT	Sv03	YDR408C	YOR174W	YDR408C	YOR174W	3818	3742	Uetz-screen	0.37851162325372983	False
MAPPIT	Sv03	YLR288C	YPR067W	YLR288C	YPR067W	4419	3743	YeRI	3.6438561897747253	True
MAPPIT	Sv03	YBR237W	YDR073W	YBR237W	YDR073W	1179	374	Uetz-screen		
MAPPIT	Sv03	YDR292C	YKL154W	YDR292C	YKL154W	3823	3759	YeRI	2.3504972470841334	False
MAPPIT	Sv03	YAR003W	YDR140W	YAR003W	YDR140W	1823	375	YeRI	0.5849625007211562	False
MAPPIT	Sv03	YDR140W	YNR046W	YDR140W	YNR046W	375	4166	YeRI	6.422905742612183	True
MAPPIT	Sv03	YNL332W	YNR016C	YNL332W	YNR016C	3761	5226	scRRS-v2	0.5849625007211562	False
MAPPIT	Sv03	YKL204W	YNL154C	YNL154C	YKL204W	3771	3764	Uetz-screen	0.2630344058337938	False
MAPPIT	Sv03	YIL144W	YMR117C	YIL144W	YMR117C	3765	4723	scPRS-v2	-0.15200309344504997	False
MAPPIT	Sv03	YER095W	YGR042W	YER095W	YGR042W	3766	3944	YeRI	2.807354922057604	False
MAPPIT	Sv03	YER079W	YNL154C	YNL154C	YER079W	3771	4196	YeRI	0.0	False
MAPPIT	Sv03	YNL154C	YOR355W	YNL154C	YOR355W	3771	5210	Uetz-screen	0.4854268271702417	False
MAPPIT	Sv03	YKL155C	YPR178W	YPR178W	YKL155C	5524	3774	YeRI	3.053111336459563	False
MAPPIT	Sv03	YDR432W	YKL117W	YDR432W	YKL117W	3854	3776	Lit-BM-13	0.2630344058337938	False
MAPPIT	Sv03	YKL117W	YNL292W	YNL292W	YKL117W	4389	3776	Lit-BM-13	0.13750352374993502	False
MAPPIT	Sv03	YDR120C	YKL117W	YDR120C	YKL117W	5313	3776	Lit-BM-13	0.4854268271702417	False
MAPPIT	Sv03	YDL132W	YOL133W	YOL133W	YDL132W	4765	3780	CCSB-YI1	4.277984747299765	True
MAPPIT	Sv03	YDL132W	YOL133W	YOL133W	YDL132W	4765	3780	scPRS-v2	4.277984747299765	True
MAPPIT	Sv03	YJL044C	YOR089C	YJL044C	YOR089C	3781	3794	YeRI	0.4854268271702417	False
MAPPIT	Sv03	YGR106C	YLR447C	YLR447C	YGR106C	3785	4435	Tarassov	-0.5145731728297583	False
MAPPIT	Sv03	YHR161C	YNL020C	YHR161C	YNL020C	4731	3786	YeRI		
MAPPIT	Sv03	YEL051W	YGR105W	YGR105W	YEL051W	378	1953	Tarassov		
MAPPIT	Sv03	YGR020C	YGR105W	YGR105W	YGR020C	378	3655	Tarassov	0.13750352374993502	False
MAPPIT	Sv03	YGR105W	YOL133W	YOL133W	YGR105W	4765	378	scRRS-v2	0.37851162325372983	False
MAPPIT	Sv03	YGR105W	YJL163C	YJL163C	YGR105W	5056	378	YeRI	-0.3219280948873623	False
MAPPIT	Sv03	YBR143C	YMR080C	YMR080C	YBR143C	5135	3790	Lit-BM-13		
MAPPIT	Sv03	YOR089C	YOR370C	YOR089C	YOR370C	3794	3928	Tarassov	-0.15200309344504997	False
MAPPIT	Sv03	YER136W	YOR089C	YOR089C	YER136W	3794	4837	YeRI	1.2630344058337937	False
MAPPIT	Sv03	YJL023C	YOR229W	YJL023C	YOR229W	3801	4318	YeRI		
MAPPIT	Sv03	YBR114W	YML095C	YML095C	YBR114W	3914	3803	YeRI	0.2630344058337938	False
MAPPIT	Sv03	YBR114W	YPR083W	YPR083W	YBR114W	4693	3803	YeRI	0.4854268271702417	False
MAPPIT	Sv03	YCL055W	YGL192W	YCL055W	YGL192W	3808	5325	YeRI	2.5360529002402097	False
MAPPIT	Sv03	YCL055W	YNL196C	YNL196C	YCL055W	5365	3808	YeRI	1.7655347463629771	False
MAPPIT	Sv03	YLR440C	YLR452C	YLR452C	YLR440C	4671	3825	YeRI		
MAPPIT	Sv03	YFR043C	YPR029C	YFR043C	YPR029C	5366	3828	Ito-core	7.914086097012723	True
MAPPIT	Sv03	YJR125C	YPR029C	YJR125C	YPR029C	5453	3828	Lit-BM-13	4.968090752045256	True
MAPPIT	Sv03	YJR046W	YOL027C	YOL027C	YJR046W	3831	3899	scRRS-v2	-0.15200309344504997	False
MAPPIT	Sv03	YBR282W	YLR117C	YLR117C	YBR282W	3836	4554	YeRI	-0.3219280948873623	False
MAPPIT	Sv03	YLR117C	YMR163C	YMR163C	YLR117C	5194	3836	YeRI	1.7655347463629771	False
MAPPIT	Sv03	YDR295C	YLR117C	YLR117C	YDR295C	3836	5348	YeRI	2.9634741239748865	False
MAPPIT	Sv03	YJR050W	YLR117C	YJR050W	YLR117C	5467	3836	Lit-BM-13	3.3219280948873626	False
MAPPIT	Sv03	YLR099C	YOR304C-A	YOR304C-A	YLR099C	4954	3837	YeRI	5.412781525338477	True
MAPPIT	Sv03	YBR196C	YGL229C	YBR196C	YGL229C	3847	5244	Uetz-screen	0.4854268271702417	False
MAPPIT	Sv03	YHL006C	YKL183W	YKL183W	YHL006C	3859	4190	YeRI	1.6780719051126378	False
MAPPIT	Sv03	YDR229W	YPL135W	YPL135W	YDR229W	3957	3864	CCSB-YI1	0.13750352374993502	False
MAPPIT	Sv03	YOL126C	YOR347C	YOL126C	YOR347C	3866	3874	CCSB-YI1	-0.3219280948873623	False
MAPPIT	Sv03	YDL108W	YNL025C	YDL108W	YNL025C	3907	3871	CCSB-YI1	1.070389327891398	False
MAPPIT	Sv03	YBR264C	YER136W	YBR264C	YER136W	3878	4837	YeRI	1.8875252707415877	False
MAPPIT	Sv03	YJR091C	YKL113C	YJR091C	YKL113C	4355	3884	Ito-core		
MAPPIT	Sv03	YKR059W	YPL125W	YKR059W	YPL125W	3887	4587	CCSB-YI1	0.13750352374993502	False
MAPPIT	Sv03	YGL115W	YOL128C	YGL115W	YOL128C	5141	3889	YeRI	2.9068905956085187	False
MAPPIT	Sv03	YML097C	YML097C	YML097C	YML097C	3890	3890	YeRI	3.0179219079972626	False
MAPPIT	Sv03	YLR049C	YPL161C	YLR049C	YPL161C	4160	3896	Uetz-screen	0.0	False
MAPPIT	Sv03	YCL033C	YJR046W	YCL033C	YJR046W	3989	3899	YeRI	2.2016338611696504	False
MAPPIT	Sv03	YBR270C	YJR046W	YJR046W	YBR270C	3899	4121	YeRI	2.232660756790275	False
MAPPIT	Sv03	YJL031C	YJR046W	YJR046W	YJL031C	3899	4480	YeRI	3.523561956057013	False
MAPPIT	Sv03	YBR282W	YJR046W	YBR282W	YJR046W	4554	3899	YeRI	0.4854268271702417	False
MAPPIT	Sv03	YJR046W	YPL166W	YJR046W	YPL166W	3899	4850	YeRI	3.7333543406138276	True
MAPPIT	Sv03	YJR060W	YOL039W	YOL039W	YJR060W	1025	38	scRRS-v2	0.13750352374993502	False
MAPPIT	Sv03	YLR031W	YOR158W	YLR031W	YOR158W	4065	3904	YeRI	0.4854268271702417	False
MAPPIT	Sv03	YGR099W	YOR158W	YOR158W	YGR099W	3904	4337	YeRI	1.2630344058337937	False
MAPPIT	Sv03	YOR158W	YPL166W	YPL166W	YOR158W	4850	3904	YeRI	0.0	False
MAPPIT	Sv03	YIL001W	YOR158W	YIL001W	YOR158W	5262	3904	YeRI	3.053111336459563	False
MAPPIT	Sv03	YDL108W	YPR025C	YPR025C	YDL108W	4421	3907	YeRI	4.321928094887363	True
MAPPIT	Sv03	YDL108W	YPR025C	YPR025C	YDL108W	4421	3907	scPRS-v2	4.321928094887363	True
MAPPIT	Sv03	YGL075C	YMR117C	YGL075C	YMR117C	3908	4723	Lit-BM-13	-0.3219280948873623	False
MAPPIT	Sv03	YDL113C	YLL004W	YLL004W	YDL113C	3911	4875	YeRI	5.825276830054867	True
MAPPIT	Sv03	YNL075W	YNL147W	YNL147W	YNL075W	3925	3915	YeRI	0.0	False
