orf_name	screened_as_AD	screened_as_DB
YNL042W	True	True
YNL043C	True	True
YNL044W	True	True
YNL045W	True	True
YNL046W	True	True
YNL048W	True	False
YNL049C	True	True
YNL050C	True	True
YNL051W	True	True
YNL052W	True	True
YNL053W	True	False
YNL055C	True	True
YNL056W	True	True
YNL058C	True	True
YNL059C	True	True
YNL061W	True	True
YNL062C	True	True
YNL063W	True	True
YNL064C	True	True
YNL065W	True	True
YNL066W	True	False
YNL067W	True	False
YNL067W-A	True	False
YNL068C	True	False
YNL070W	True	True
YNL071W	True	True
YNL072W	True	True
YNL073W	True	True
YNL075W	True	True
YNL076W	True	False
YNL077W	True	False
YNL078W	True	True
YNL079C	True	True
YNL080C	True	False
YNL081C	True	True
YNL082W	True	True
YNL083W	True	True
YNL084C	True	False
YNL085W	True	False
YNL086W	True	True
YNL088W	False	True
YNL089C	True	True
YNL090W	True	True
YNL091W	True	False
YNL093W	True	True
YNL094W	True	True
YNL095C	True	True
YNL097C	True	False
YNL097C-B	True	True
YNL097W-A	True	False
YNL098C	False	True
YNL099C	True	True
YNL100W	True	False
YNL101W	True	True
YNL102W	True	True
YNL103W	True	False
YNL103W-A	True	False
YNL104C	True	True
YNL105W	True	True
YNL106C	True	True
YNL107W	True	True
YNL108C	True	True
YNL109W	True	True
YNL110C	True	True
YNL111C	True	True
YNL113W	True	True
YNL114C	True	True
YNL115C	True	True
YNL116W	True	True
YNL117W	True	True
YNL118C	True	True
YNL119W	True	True
YNL120C	True	True
YNL121C	True	True
YNL122C	True	True
YNL123W	True	True
YNL124W	True	True
YNL125C	True	True
YNL126W	True	True
YNL127W	True	False
YNL128W	True	False
YNL129W	True	False
YNL130C	True	False
YNL131W	True	True
YNL133C	True	True
YNL134C	True	False
YNL135C	True	True
YNL136W	True	True
YNL137C	False	True
YNL138W	True	True
YNL139C	True	False
YNL140C	True	True
YNL141W	True	True
YNL142W	True	True
YNL143C	True	True
YNL144C	True	True
YNL144W-A	True	True
YNL145W	True	False
YNL146W	True	True
YNL147W	True	True
YNL148C	True	False
YNL149C	True	True
YNL150W	True	True
YNL152W	True	True
YNL153C	True	True
YNL154C	True	False
YNL155W	True	True
YNL156C	True	True
YNL157W	True	True
YNL158W	True	True
YNL160W	True	True
YNL162W-A	True	False
YNL163C	False	True
YNL164C	True	False
YNL165W	True	True
YNL166C	True	True
YNL167C	True	True
YNL168C	True	True
YNL169C	True	True
YNL170W	True	True
YNL171C	True	True
YNL173C	True	True
YNL174W	True	True
YNL175C	True	True
YNL176C	True	True
YNL177C	True	True
YNL178W	True	True
YNL179C	True	True
YNL180C	True	True
YNL181W	True	True
YNL182C	True	True
YNL183C	True	False
YNL184C	True	True
YNL185C	False	True
YNL187W	True	False
YNL188W	True	False
YNL189W	True	True
YNL190W	True	True
YNL191W	True	True
YNL192W	True	False
YNL195C	True	True
YNL196C	True	False
YNL198C	True	True
YNL199C	True	False
YNL200C	True	True
YNL201C	True	False
YNL203C	True	False
YNL204C	True	True
YNL205C	True	False
YNL206C	True	False
YNL207W	True	True
YNL209W	True	True
YNL210W	True	True
YNL211C	True	False
YNL212W	True	True
YNL213C	True	False
YNL214W	True	False
YNL215W	True	True
YNL216W	True	False
YNL217W	True	True
YNL218W	True	True
YNL219C	True	True
YNL220W	True	True
YNL221C	True	True
YNL222W	True	True
YNL223W	True	False
YNL224C	True	False
YNL225C	True	False
YNL226W	True	True
YNL227C	True	True
YNL228W	True	False
YNL229C	True	True
YNL230C	True	True
YNL232W	True	True
YNL233W	True	False
YNL234W	True	False
YNL235C	True	False
YNL236W	True	False
YNL237W	True	True
YNL238W	True	True
YNL239W	True	True
YNL240C	True	True
YNL243W	True	False
YNL244C	True	False
YNL245C	True	False
YNL248C	True	True
YNL249C	True	True
YNL251C	True	True
YNL252C	True	True
YNL253W	True	True
YNL254C	True	True
YNL255C	True	True
YNL256W	True	True
YNL257C	False	True
YNL258C	True	False
YNL259C	True	False
YNL260C	True	True
YNL261W	True	False
YNL263C	True	True
YNL264C	True	True
YNL265C	True	False
YNL266W	True	True
YNL267W	True	True
YNL268W	True	True
YNL269W	True	True
YNL270C	True	True
YNL272C	True	True
YNL273W	True	True
YNL274C	True	True
YNL275W	True	False
YNL276C	True	True
YNL277W	True	True
YNL278W	True	False
YNL280C	True	True
YNL281W	True	True
YNL282W	True	True
YNL283C	True	True
YNL284C	True	True
YNL285W	True	True
YNL286W	True	True
YNL287W	True	False
YNL288W	True	True
YNL289W	True	False
YNL290W	True	False
YNL291C	True	True
YNL292W	True	True
YNL293W	True	False
YNL294C	True	True
YNL295W	True	False
YNL296W	True	False
YNL298W	True	False
YNL299W	True	False
YNL300W	True	True
YNL301C	True	True
YNL302C	True	False
YNL303W	True	False
YNL304W	True	False
YNL305C	True	True
YNL306W	True	True
YNL307C	True	False
YNL308C	True	True
YNL309W	True	False
YNL310C	True	False
YNL311C	False	True
YNL312W	True	False
YNL313C	True	False
YNL314W	True	False
YNL315C	True	True
YNL316C	True	True
YNL317W	True	True
YNL318C	True	False
YNL319W	True	False
YNL321W	True	False
YNL322C	True	True
YNL324W	True	True
YNL325C	True	True
YNL326C	True	True
YNL327W	False	True
YNL328C	True	True
YNL329C	True	True
YNL330C	True	True
YNL333W	True	True
YNL334C	True	True
YNL335W	True	True
YNL337W	True	False
YNR001C	True	True
YNR001W-A	True	True
YNR002C	True	True
YNR003C	True	False
YNR003W-A	True	True
YNR004W	True	False
YNR005C	True	False
YNR006W	True	False
YNR007C	True	True
YNR008W	True	True
YNR009W	True	True
YNR010W	True	False
YNR011C	True	True
YNR012W	True	True
YNR014W	True	True
YNR015W	True	True
YNR017W	True	True
YNR018W	True	True
YNR020C	True	True
YNR021W	True	True
YNR022C	True	True
YNR023W	True	False
YNR024W	True	True
YNR025C	True	False
YNR027W	False	True
YNR028W	True	True
YNR029C	True	False
YNR030W	True	True
YNR031C	True	False
YNR032C-A	True	True
YNR032W	True	True
YNR034W	True	True
YNR034W-A	True	True
YNR035C	True	False
YNR036C	True	True
YNR037C	True	True
YNR038W	True	True
YNR039C	True	True
YNR040W	True	True
YNR041C	True	False
YNR043W	True	True
YNR046W	True	True
YNR047W	True	True
YNR048W	True	True
YNR049C	True	True
YNR050C	True	True
YNR051C	True	True
YNR052C	True	False
YNR054C	True	True
YNR055C	True	True
YNR057C	True	False
YNR058W	True	False
YNR059W	True	True
YNR060W	True	True
YNR061C	True	False
YNR062C	True	True
YNR063W	True	False
YNR064C	True	True
YNR066C	True	True
YNR067C	False	True
YNR068C	True	True
YNR069C	True	True
YNR071C	True	True
YNR072W	True	True
YNR074C	True	True
YNR075W	False	True
YNR077C	True	False
YOL001W	True	False
YOL003C	True	True
YOL006C	True	True
YOL007C	True	False
YOL008W	True	False
YOL009C	True	True
YOL011W	False	True
YOL012C	True	True
YOL013C	True	False
YOL013W-A	True	True
YOL014W	True	True
YOL015W	True	False
YOL017W	True	True
YOL018C	True	True
YOL019W	True	True
YOL019W-A	True	True
YOL020W	True	True
YOL021C	True	True
YOL022C	True	True
YOL023W	True	True
YOL024W	True	True
YOL025W	True	False
YOL026C	True	True
YOL027C	True	True
YOL028C	True	True
YOL029C	True	False
YOL030W	True	True
YOL031C	True	True
YOL032W	True	False
YOL033W	True	True
YOL034W	True	True
YOL035C	True	True
YOL036W	True	True
YOL038W	True	True
YOL039W	True	False
YOL040C	True	True
YOL041C	True	False
YOL042W	True	False
YOL043C	True	True
YOL044W	True	False
YOL045W	True	True
YOL046C	True	True
YOL047C	True	False
YOL049W	True	True
YOL050C	True	True
YOL051W	True	False
YOL052C	True	True
YOL052C-A	True	True
YOL053W	True	True
YOL054W	True	True
YOL055C	True	True
YOL056W	True	True
YOL057W	True	True
YOL059W	True	True
YOL060C	True	True
YOL061W	True	True
YOL062C	True	True
YOL063C	True	False
YOL064C	True	False
YOL065C	True	True
YOL066C	True	True
YOL067C	True	False
YOL068C	True	True
YOL069W	True	False
YOL070C	True	False
YOL071W	True	False
YOL072W	True	True
YOL076W	True	True
YOL077C	True	False
YOL077W-A	True	True
YOL078W	True	False
YOL079W	True	True
YOL080C	True	True
YOL082W	True	False
YOL083W	True	True
YOL084W	True	True
YOL085C	True	True
YOL085W-A	True	True
YOL086C	True	True
YOL086W-A	True	False
YOL087C	True	False
YOL088C	True	True
YOL089C	True	True
YOL090W	True	False
YOL091W	True	True
YOL092W	True	True
YOL093W	True	True
YOL094C	True	False
YOL095C	True	True
YOL097C	True	True
YOL098C	False	True
YOL099C	True	True
YOL100W	True	False
YOL101C	True	False
YOL102C	True	True
YOL104C	True	False
YOL105C	True	True
YOL106W	True	True
YOL107W	True	False
YOL108C	True	False
YOL109W	True	True
YOL110W	True	True
YOL111C	True	True
YOL112W	True	False
YOL113W	True	False
YOL114C	True	True
YOL115W	True	True
YOL116W	True	False
YOL118C	True	True
YOL119C	True	True
YOL123W	True	True
YOL124C	True	True
YOL125W	True	True
YOL126C	True	True
YOL127W	True	True
YOL129W	True	True
YOL130W	True	False
YOL131W	True	False
YOL132W	True	True
YOL133W	True	True
YOL134C	True	True
YOL135C	True	False
YOL136C	True	True
YOL137W	True	True
YOL138C	True	True
YOL139C	True	True
YOL140W	True	True
YOL141W	True	True
YOL142W	True	True
YOL143C	True	True
YOL144W	True	True
YOL145C	True	True
YOL146W	True	True
YOL147C	True	True
YOL148C	True	False
YOL149W	True	True
YOL150C	True	False
YOL151W	True	True
YOL153C	True	False
YOL154W	True	True
YOL155C	False	True
YOL156W	True	True
YOL158C	False	True
YOL159C	True	False
YOL160W	True	False
YOL162W	True	True
YOL163W	True	True
YOL164W	True	True
YOL166W-A	True	True
YOR001W	True	True
YOR002W	True	False
YOR003W	True	True
YOR004W	True	True
YOR005C	True	False
YOR006C	True	True
YOR007C	True	True
YOR008C	True	False
YOR008C-A	True	False
YOR008W-B	True	True
YOR009W	True	True
YOR010C	True	True
YOR011W	True	True
YOR012W	True	True
YOR013W	True	True
YOR014W	True	False
YOR015W	True	True
YOR016C	True	True
YOR017W	True	True
YOR018W	True	True
YOR019W	True	True
YOR020C	True	True
YOR021C	True	False
YOR022C	True	False
YOR024W	True	True
YOR025W	True	True
YOR026W	True	True
YOR027W	True	True
YOR028C	True	True
YOR029W	True	True
YOR030W	True	True
YOR031W	True	True
YOR032C	True	False
YOR032W-A	True	False
YOR033C	True	True
YOR034C	True	True
YOR035C	True	False
YOR036W	True	True
YOR037W	True	True
YOR038C	True	False
YOR039W	True	False
YOR040W	True	True
YOR041C	True	True
YOR042W	True	True
YOR043W	True	False
YOR044W	True	True
YOR045W	True	False
YOR047C	True	False
YOR048C	True	False
YOR049C	True	True
YOR050C	True	True
YOR052C	True	True
YOR053W	True	True
YOR054C	False	True
YOR055W	False	True
YOR056C	True	True
YOR057W	True	True
YOR060C	True	True
YOR061W	True	False
YOR062C	True	True
YOR064C	True	True
YOR065W	True	True
YOR066W	True	False
YOR068C	True	True
YOR069W	True	True
YOR070C	True	False
YOR071C	True	True
YOR072W	True	False
YOR073W	True	True
YOR075W	True	True
YOR076C	True	True
YOR077W	True	False
YOR078W	True	True
YOR079C	True	False
YOR080W	True	True
YOR081C	True	True
YOR082C	True	True
YOR084W	True	False
YOR085W	True	True
YOR086C	True	False
YOR089C	True	False
YOR090C	True	True
YOR091W	True	True
YOR092W	True	True
YOR093C	True	False
YOR094W	True	True
YOR095C	True	True
YOR097C	True	True
YOR098C	False	True
YOR099W	True	False
YOR100C	True	True
YOR101W	True	True
YOR102W	True	True
YOR103C	True	True
YOR104W	True	False
YOR105W	True	True
YOR106W	True	False
YOR107W	True	True
YOR108C-A	True	True
YOR108W	True	True
YOR109W	False	True
YOR110W	True	False
YOR111W	True	True
YOR112W	True	True
YOR113W	True	False
YOR114W	True	True
YOR115C	True	False
YOR116C	True	False
YOR117W	True	True
YOR118W	True	False
YOR119C	True	True
YOR120W	True	True
YOR121C	True	False
YOR122C	True	False
YOR123C	True	False
YOR124C	True	True
YOR125C	True	True
YOR126C	True	True
YOR127W	True	False
YOR128C	False	True
YOR129C	True	True
YOR131C	True	False
YOR132W	True	False
YOR134W	True	True
YOR135C	True	False
YOR136W	True	True
YOR137C	True	True
YOR138C	True	False
YOR139C	False	True
YOR140W	True	True
YOR141C	True	False
YOR142W	True	False
YOR143C	True	True
YOR144C	True	True
YOR145C	True	True
YOR146W	True	True
YOR147W	True	False
YOR148C	True	False
YOR149C	True	True
YOR150W	True	True
YOR151C	True	False
YOR152C	True	False
YOR153W	False	True
YOR154W	True	False
YOR155C	True	True
YOR158W	True	True
YOR159C	True	True
YOR160W	True	True
YOR161C	True	True
YOR161C-A	True	True
YOR161W-A	True	True
YOR161W-B	True	True
YOR162C	True	True
YOR163W	True	True
YOR164C	True	False
YOR165W	True	False
YOR166C	True	False
YOR167C	True	True
YOR168W	True	False
YOR169C	True	True
YOR170W	True	True
YOR171C	True	True
YOR173W	True	False
YOR174W	True	False
YOR175C	True	False
YOR176W	True	True
YOR177C	False	True
YOR178C	True	False
YOR179C	True	False
YOR180C	True	True
YOR181W	True	True
YOR182C	True	True
YOR184W	True	True
YOR185C	True	False
YOR186C-A	True	True
YOR187W	True	True
YOR188W	True	True
YOR189W	True	True
YOR190W	True	False
YOR192C	False	True
YOR192C-A	True	True
YOR193W	True	True
YOR194C	False	True
YOR195W	True	True
YOR196C	True	True
YOR197W	True	False
YOR198C	True	True
YOR199W	True	True
YOR200W	True	True
YOR201C	True	True
YOR202W	True	False
YOR203W	True	False
YOR204W	True	False
YOR205C	True	True
YOR206W	True	False
YOR208W	True	True
YOR209C	True	True
YOR210W	True	True
YOR211C	True	True
YOR213C	True	True
YOR214C	True	True
YOR216C	True	False
YOR218C	True	True
YOR219C	True	True
YOR220W	True	True
YOR221C	True	True
YOR222W	True	True
YOR223W	True	True
YOR224C	True	False
YOR225W	True	False
YOR226C	False	True
YOR228C	True	True
YOR229W	True	True
YOR230W	True	True
YOR231C-A	True	False
YOR231W	True	False
YOR232W	True	False
YOR233W	True	True
YOR234C	True	True
YOR235W	True	False
YOR236W	True	True
YOR237W	True	False
YOR238W	True	True
YOR239W	True	True
YOR241W	True	True
YOR242C	True	True
YOR243C	True	True
YOR245C	True	True
YOR246C	True	True
YOR247W	True	False
YOR248W	True	False
YOR249C	True	False
YOR250C	True	True
YOR251C	True	True
YOR252W	True	True
YOR253W	True	False
YOR254C	True	True
YOR255W	True	True
YOR257W	False	True
YOR258W	True	True
YOR260W	True	False
YOR261C	True	True
YOR262W	True	False
YOR263C	True	True
YOR264W	True	False
YOR265W	True	True
YOR266W	True	False
YOR268C	True	True
YOR269W	True	True
YOR271C	True	True
YOR272W	False	True
YOR273C	True	False
YOR274W	True	True
YOR275C	False	True
YOR276W	False	True
YOR277C	True	True
YOR278W	True	True
YOR279C	True	True
YOR280C	True	True
YOR281C	True	False
YOR282W	True	True
YOR283W	True	True
YOR284W	True	True
YOR286W	True	True
YOR287C	True	True
YOR288C	True	True
YOR289W	True	False
YOR292C	True	True
YOR294W	True	True
YOR295W	True	True
YOR297C	True	True
YOR298C-A	True	True
YOR298W	True	False
YOR299W	True	False
YOR300W	True	True
YOR301W	True	True
YOR302W	True	True
YOR303W	True	True
YOR304C-A	True	True
YOR304W	True	False
YOR305W	True	True
YOR306C	True	False
YOR307C	True	True
YOR308C	True	True
YOR309C	True	True
YOR310C	True	False
YOR311C	True	True
YOR313C	True	True
YOR314W	True	True
YOR314W-A	True	True
YOR315W	True	False
YOR316C	True	True
YOR317W	True	True
YOR318C	True	True
YOR319W	True	True
YOR320C	True	False
YOR321W	False	True
YOR322C	False	True
YOR323C	True	True
YOR324C	True	True
YOR325W	True	True
YOR327C	True	False
YOR328W	False	True
YOR330C	True	True
YOR331C	True	False
YOR332W	True	True
YOR333C	True	True
YOR334W	True	True
YOR335W-A	True	False
YOR336W	True	True
YOR338W	True	False
YOR339C	True	False
YOR342C	True	False
YOR343C	False	True
YOR344C	True	False
YOR345C	True	False
YOR346W	True	False
YOR347C	True	False
YOR348C	True	True
YOR349W	True	True
YOR350C	True	True
YOR351C	True	True
YOR352W	True	False
YOR353C	True	True
YOR354C	True	False
YOR355W	True	False
YOR356W	True	True
YOR357C	True	True
YOR358W	True	True
YOR359W	True	False
YOR360C	True	False
YOR361C	True	True
YOR362C	True	True
YOR363C	True	False
YOR364W	True	True
YOR365C	True	False
YOR366W	True	True
YOR367W	True	False
YOR368W	True	True
YOR369C	True	True
YOR370C	True	False
YOR371C	True	True
YOR372C	True	True
YOR375C	False	True
YOR376W	True	True
YOR377W	True	True
YOR378W	True	False
YOR379C	True	True
YOR380W	True	False
YOR381W	True	False
YOR382W	True	True
YOR383C	True	True
YOR384W	True	True
YOR385W	True	True
YOR386W	True	False
YOR387C	True	True
YOR388C	True	True
YOR389W	True	True
YOR390W	True	True
YOR391C	True	True
YOR392W	False	True
YOR394C-A	True	True
YOR396C-A	True	True
YPL001W	True	True
YPL002C	True	False
YPL003W	True	True
YPL004C	True	False
YPL005W	True	True
YPL006W	True	True
YPL007C	True	True
YPL009C	False	True
YPL010W	True	False
YPL011C	True	False
YPL012W	False	True
YPL015C	True	True
YPL018W	True	True
YPL019C	True	False
YPL020C	True	True
YPL021W	True	True
YPL022W	True	True
YPL024W	True	True
YPL026C	True	False
YPL027W	True	False
YPL028W	True	False
YPL029W	True	True
YPL030W	True	True
YPL031C	True	True
YPL032C	True	True
YPL033C	True	True
YPL034W	True	True
YPL035C	True	True
YPL037C	True	True
YPL038W	True	False
YPL040C	True	True
YPL041C	True	True
YPL044C	True	True
YPL045W	True	True
YPL046C	True	False
YPL047W	True	False
YPL048W	True	True
YPL049C	True	True
YPL050C	True	False
YPL051W	True	True
YPL052W	True	True
YPL053C	True	True
YPL054W	True	True
YPL055C	False	True
YPL056C	True	True
YPL057C	True	True
YPL059W	True	True
YPL060W	True	True
YPL061W	True	True
YPL062W	True	True
YPL063W	True	True
YPL064C	True	True
YPL065W	True	False
YPL066W	True	True
YPL067C	True	True
YPL068C	True	True
YPL069C	True	False
YPL070W	True	True
YPL071C	True	False
YPL073C	True	False
YPL076W	True	False
YPL077C	True	True
YPL078C	True	False
YPL079W	True	True
YPL080C	True	False
YPL081W	True	False
YPL083C	True	True
YPL084W	True	True
YPL085W	True	True
YPL086C	True	True
YPL087W	True	True
YPL088W	True	True
YPL090C	True	True
YPL091W	True	False
YPL092W	True	False
YPL094C	True	True
YPL095C	False	True
YPL096W	True	True
YPL098C	False	True
YPL099C	True	False
YPL100W	True	True
YPL101W	True	False
YPL102C	True	True
YPL103C	True	True
YPL104W	True	True
YPL105C	False	True
YPL106C	True	True
YPL107W	True	True
YPL108W	True	True
YPL109C	True	True
YPL110C	True	False
YPL111W	True	False
YPL112C	True	True
YPL113C	True	True
YPL114W	True	True
YPL115C	True	True
YPL116W	True	True
YPL117C	True	True
YPL118W	True	True
YPL119C	True	True
YPL120W	True	True
YPL121C	True	True
YPL122C	True	True
YPL123C	True	True
YPL124W	True	True
YPL125W	True	True
YPL126W	True	False
YPL127C	True	True
YPL128C	True	False
YPL129W	True	True
YPL131W	True	True
YPL132W	True	True
YPL133C	True	False
YPL134C	True	True
YPL135C-A	True	True
YPL135W	True	True
YPL136W	True	True
YPL137C	False	True
YPL138C	True	False
YPL139C	True	False
YPL141C	True	True
YPL142C	True	True
YPL143W	True	False
YPL144W	True	True
YPL145C	True	True
YPL146C	True	False
YPL147W	True	False
YPL148C	True	True
YPL149W	True	True
YPL150W	True	True
YPL151C	True	True
YPL152W	False	True
YPL152W-A	True	True
YPL154C	True	True
YPL155C	True	True
YPL156C	True	True
YPL157W	True	True
YPL158C	True	True
YPL159C	True	False
YPL160W	True	True
YPL161C	True	True
YPL163C	True	True
YPL164C	True	True
YPL165C	True	True
YPL166W	True	True
YPL167C	True	True
YPL168W	True	True
YPL169C	True	False
YPL170W	True	True
YPL171C	True	True
YPL172C	True	True
YPL173W	True	True
YPL174C	True	True
YPL175W	True	False
YPL176C	True	True
YPL177C	False	True
YPL178W	True	True
YPL179W	True	True
YPL180W	True	True
YPL181W	True	True
YPL182C	True	True
YPL183C	True	True
YPL183W-A	False	True
YPL184C	True	False
YPL185W	True	True
YPL186C	True	True
YPL188W	True	True
YPL189W	True	True
YPL190C	True	False
YPL191C	True	False
YPL192C	True	True
YPL193W	True	False
YPL194W	True	True
YPL195W	True	True
YPL196W	True	True
YPL199C	True	True
YPL200W	True	True
YPL201C	True	True
YPL202C	True	False
YPL203W	True	True
YPL204W	True	True
YPL205C	True	True
YPL206C	False	True
YPL207W	True	True
YPL208W	True	False
YPL209C	True	True
YPL210C	True	True
YPL211W	True	True
YPL212C	True	True
YPL213W	True	True
YPL215W	True	False
YPL216W	False	True
YPL217C	True	True
YPL218W	True	True
YPL219W	True	False
YPL220W	True	True
YPL221W	False	True
YPL222C-A	True	True
YPL222W	True	False
YPL223C	True	False
YPL225W	True	False
YPL227C	True	True
YPL228W	True	True
YPL230W	False	True
YPL232W	True	True
YPL233W	True	False
YPL235W	True	False
YPL236C	True	True
YPL237W	True	True
YPL238C	True	True
YPL239W	True	False
YPL240C	True	True
YPL241C	True	False
YPL242C	True	False
YPL243W	True	True
YPL245W	True	True
YPL246C	True	False
YPL247C	True	False
YPL249C	True	True
YPL249C-A	True	True
YPL250C	True	False
YPL251W	True	True
YPL252C	True	True
YPL253C	True	True
YPL254W	True	False
YPL256C	True	False
YPL257W	True	True
YPL258C	True	True
YPL259C	True	True
YPL260W	True	True
YPL262W	True	True
YPL264C	True	True
YPL265W	True	False
YPL266W	True	True
YPL267W	True	True
YPL268W	True	True
YPL269W	True	True
YPL270W	True	False
YPL271W	True	True
YPL272C	True	True
YPL273W	True	True
YPL275W	True	True
YPL277C	True	True
YPL279C	True	False
YPL280W	True	True
YPL281C	True	True
YPL282C	True	True
YPR001W	True	True
YPR002C-A	True	True
YPR002W	True	True
YPR003C	False	True
YPR004C	False	True
YPR005C	False	True
YPR007C	True	False
YPR008W	True	False
YPR009W	True	True
YPR011C	True	True
YPR012W	True	True
YPR013C	False	True
YPR014C	True	True
YPR015C	True	True
YPR016C	True	True
YPR016W-A	True	True
YPR017C	True	True
YPR018W	True	False
YPR019W	False	True
YPR020W	True	True
YPR021C	True	False
YPR022C	True	False
YPR023C	True	True
YPR024W	True	True
YPR025C	True	False
YPR026W	True	False
YPR027C	True	True
YPR028W	True	True
YPR029C	True	False
YPR031W	True	True
YPR032W	True	True
YPR033C	True	True
YPR034W	True	False
YPR036W	True	False
YPR037C	True	True
YPR038W	True	True
YPR039W	True	True
YPR040W	True	False
YPR041W	True	False
YPR043W	True	True
YPR044C	True	True
YPR045C	True	True
YPR046W	True	True
YPR047W	True	False
YPR048W	True	True
YPR049C	True	True
YPR050C	True	True
YPR051W	True	False
YPR052C	True	False
YPR054W	True	True
YPR055W	True	True
YPR056W	True	False
YPR058W	True	True
YPR059C	True	True
YPR060C	True	True
YPR061C	True	False
YPR062W	True	True
YPR063C	True	True
YPR064W	True	True
YPR065W	True	True
YPR066W	True	True
YPR067W	True	False
YPR068C	True	True
YPR069C	True	True
YPR070W	True	False
YPR071W	True	True
YPR072W	True	False
YPR073C	True	True
YPR074C	True	True
YPR074W-A	True	True
YPR075C	True	True
YPR076W	True	False
YPR077C	True	True
YPR078C	True	True
YPR079W	False	True
YPR080W	True	False
YPR081C	True	True
YPR082C	True	True
YPR083W	True	False
YPR084W	True	True
YPR085C	True	True
YPR086W	True	False
YPR088C	False	True
YPR091C	True	False
YPR092W	True	True
YPR093C	True	True
YPR094W	True	False
YPR095C	True	True
YPR096C	True	True
YPR097W	True	False
YPR098C	True	True
YPR099C	True	False
YPR100W	True	True
YPR101W	True	False
YPR102C	True	True
YPR103W	True	False
YPR105C	True	False
YPR106W	True	False
YPR107C	True	True
YPR108W	True	True
YPR109W	True	True
YPR110C	True	True
YPR111W	True	True
YPR113W	True	True
YPR114W	True	True
YPR115W	False	True
YPR116W	True	True
YPR118W	True	True
YPR119W	True	False
YPR120C	True	False
YPR122W	True	False
YPR123C	True	True
YPR124W	True	True
YPR125W	True	True
YPR126C	True	True
YPR127W	True	False
YPR129W	True	True
YPR130C	True	True
YPR131C	True	True
YPR133C	True	True
YPR133W-A	True	True
YPR134W	True	True
YPR135W	True	False
YPR136C	True	False
YPR137W	True	True
YPR138C	True	True
YPR140W	True	True
YPR141C	True	False
YPR142C	True	True
YPR143W	True	True
YPR144C	True	False
YPR145W	True	True
YPR146C	True	True
YPR147C	True	True
YPR148C	True	True
YPR149W	True	True
YPR150W	True	True
YPR151C	True	True
YPR152C	True	True
YPR153W	True	True
YPR154W	True	False
YPR155C	True	True
YPR156C	True	False
YPR157W	True	True
YPR158W	True	True
YPR159C-A	True	True
YPR159W	True	True
YPR160C-A	True	True
YPR160W	True	True
YPR161C	True	True
YPR162C	True	True
YPR163C	True	False
YPR164W	True	True
YPR165W	False	True
YPR166C	True	False
YPR167C	True	True
YPR169W	True	True
YPR170C	True	False
YPR171W	True	True
YPR172W	True	False
YPR173C	True	True
YPR174C	False	True
YPR175W	True	False
YPR176C	True	True
YPR177C	True	True
YPR178W	True	True
YPR179C	True	False
YPR180W	True	True
YPR181C	True	True
YPR182W	True	True
YPR185W	True	False
YPR186C	True	False
YPR188C	True	False
YPR189W	False	True
YPR190C	True	True
YPR191W	True	True
YPR192W	True	True
YPR193C	True	True
YPR194C	True	True
YPR195C	True	True
YPR196W	True	True
YPR197C	True	True
YPR198W	True	True
YPR199C	True	True
YPR200C	True	True
YPR201W	True	False
tORF1	True	True
tORF10	True	True
tORF11	True	True
tORF12	True	False
tORF13	True	True
tORF14	True	True
tORF15	True	True
tORF16	True	True
tORF17	True	True
tORF19	True	True
tORF2	True	True
tORF20	True	False
tORF21	True	True
tORF22	True	False
tORF23	True	True
tORF25	False	True
tORF26	True	True
tORF27	True	False
tORF28	True	False
tORF29	True	True
tORF3	True	True
tORF30	True	True
tORF31	True	True
tORF32	True	True
tORF33	True	True
tORF34	True	True
tORF36	True	False
tORF38	True	True
tORF39	True	True
tORF4	True	False
tORF40	True	True
tORF41	True	True
tORF42	False	True
tORF43	True	True
tORF45	True	False
tORF46	True	True
tORF47	True	True
tORF48	True	True
tORF5	True	True
tORF6	True	True
tORF7	True	True
tORF8	True	False
tORF9	True	True
