orf_name_a	gene_name_a	orf_name_b	gene_name_b	in_I3D-exp-24	in_Lit-BM-24	in_Y2H-union-08
YHR034C	PIH1	YJR022W	LSM8	False	True	False
YHR034C	PIH1	YLR323C	CWC24	False	True	False
YHR034C	PIH1	YOR310C	NOP58	False	True	False
YHR034C	PIH1	YPL146C	NOP53	False	True	False
YHR034C	PIH1	YPL156C	PRM4	False	True	False
YHR034C	PIH1	YPL193W	RSA1	False	True	False
YHR034C	PIH1	YPL235W	RVB2	False	True	False
YHR034C	PIH1	YPL240C	HSP82	False	True	False
YHR035W	NEL1	YJR022W	LSM8	False	True	False
YHR036W	BRL1	YKR082W	NUP133	False	True	False
YHR036W	BRL1	YML031W	NDC1	False	True	False
YHR036W	BRL1	YML103C	NUP188	False	True	False
YHR039C-A	VMA10	YJR033C	RAV1	False	True	False
YHR039C-A	VMA10	YLR216C	CPR6	False	True	False
YHR040W	BCD1	YJR055W	HIT1	False	True	False
YHR040W	BCD1	YOR310C	NOP58	False	True	False
YHR040W	BCD1	YPL193W	RSA1	False	True	False
YHR040W	BCD1	YPL235W	RVB2	False	True	False
YHR041C	SRB2	YMR112C	MED11	False	True	False
YHR042W	NCP1	YNL289W	PCL1	False	True	False
YHR050W	SMF2	YOR153W	PDR5	False	True	False
YHR052W	CIC1	YHR088W	RPF1	False	True	False
YHR052W	CIC1	YIL031W	ULP2	False	True	False
YHR052W	CIC1	YLR196W	PWP1	False	True	False
YHR052W	CIC1	YOL038W	PRE6	False	True	False
YHR052W	CIC1	YPL043W	NOP4	False	True	False
YHR058C	MED6	YMR112C	MED11	False	True	False
YHR058C	MED6	YPR168W	NUT2	False	True	False
YHR061C	GIC1	YHR061C	GIC1	False	True	False
YHR061C	GIC1	YHR107C	CDC12	False	True	False
YHR061C	GIC1	YJR053W	BFA1	False	True	False
YHR061C	GIC1	YJR076C	CDC11	False	True	False
YHR061C	GIC1	YKL082C	RRP14	False	True	False
YHR061C	GIC1	YLR229C	CDC42	False	True	False
YHR061C	GIC1	YML109W	ZDS2	False	True	False
YHR061C	GIC1	YMR055C	BUB2	False	True	False
YHR061C	GIC1	YMR238W	DFG5	False	True	False
YHR061C	GIC1	YNL298W	CLA4	False	True	False
YHR061C	GIC1	YPL161C	BEM4	False	True	False
YHR063C	PAN5	YHR063C	PAN5	False	True	False
YHR066W	SSF1	YIL031W	ULP2	False	True	False
YHR066W	SSF1	YKL172W	EBP2	False	True	False
YHR067W	HTD2	YKL117W	SBA1	False	True	False
YHR069C	RRP4	YOL021C	DIS3	False	True	False
YHR070W	TRM5	YNL138W	SRV2	False	True	False
YHR071W	PCL5	YPL031C	PHO85	False	True	False
YHR072W	ERG7	YLR100W	ERG27	False	True	False
YHR072W-A	NOP10	YIL104C	SHQ1	False	True	False
YHR073W	OSH3	YKL212W	SAC1	False	True	False
YHR073W	OSH3	YMR109W	MYO5	False	True	False
YHR077C	NMD2	YMR080C	NAM7	False	True	False
YHR081W	LRP1	YNL232W	CSL4	False	True	False
YHR082C	KSP1	YHR186C	KOG1	False	True	False
YHR083W	SAM35	YNL092W		False	True	False
YHR084W	STE12	YPL049C	DIG1	False	True	True
YHR088W	RPF1	YJR041C	URB2	False	True	False
YHR088W	RPF1	YKL172W	EBP2	False	True	False
YHR088W	RPF1	YMR290C	HAS1	False	True	False
YHR088W	RPF1	YNL002C	RLP7	False	True	False
YHR088W	RPF1	YNL110C	NOP15	False	True	False
YHR088W	RPF1	YOL077C	BRX1	False	True	False
YHR088W	RPF1	YOR096W	RPS7A	False	True	False
YHR088W	RPF1	YOR206W	NOC2	False	True	False
YHR088W	RPF1	YPL125W	KAP120	False	True	False
YHR088W	RPF1	YPR016C	TIF6	False	True	False
YHR089C	GAR1	YMR239C	RNT1	False	True	False
YHR090C	YNG2	YHR099W	TRA1	False	True	False
YHR096C	HXT5	YOR011W	AUS1	False	True	False
YHR098C	SFB3	YPR181C	SEC23	False	True	True
YHR099W	TRA1	YPL248C	GAL4	False	True	False
YHR102W	KIC1	YKL189W	HYM1	False	True	True
YHR102W	KIC1	YLR113W	HOG1	False	True	False
YHR102W	KIC1	YNL161W	CBK1	False	True	False
YHR102W	KIC1	YOR257W	CDC31	False	True	False
YHR105W	YPT35	YNL263C	YIF1	False	True	False
YHR105W	YPT35	YOR034C	AKR2	False	True	False
YHR105W	YPT35	YPL246C	RBD2	False	True	False
YHR107C	CDC12	YHR107C	CDC12	False	True	False
YHR107C	CDC12	YJR076C	CDC11	False	True	True
YHR107C	CDC12	YKL101W	HSL1	False	True	False
YHR107C	CDC12	YMR032W	HOF1	False	True	False
YHR107C	CDC12	YMR117C	SPC24	False	True	False
YHR107C	CDC12	YNL166C	BNI5	False	True	False
YHR107C	CDC12	YNL298W	CLA4	False	True	False
YHR107C	CDC12	YPL161C	BEM4	False	True	False
YHR108W	GGA2	YJR125C	ENT3	False	True	False
YHR108W	GGA2	YLL039C	UBI4	False	True	False
YHR108W	GGA2	YNL238W	KEX2	False	True	False
YHR110W	ERP5	YML012W	ERV25	False	True	False
YHR111W	UBA4	YHR111W	UBA4	False	True	True
YHR111W	UBA4	YHR186C	KOG1	False	True	False
YHR111W	UBA4	YIL008W	URM1	False	True	True
YHR111W	UBA4	YJL019W	MPS3	False	True	False
YHR113W	APE4	YOL082W	ATG19	False	True	True
YHR114W	BZZ1	YIL156W	UBP7	False	True	False
YHR114W	BZZ1	YJL020C	BBC1	False	True	False
YHR114W	BZZ1	YLR078C	BOS1	False	True	False
YHR114W	BZZ1	YMR109W	MYO5	False	True	False
YHR114W	BZZ1	YNL094W	APP1	False	True	True
YHR114W	BZZ1	YOR109W	INP53	False	True	False
YHR114W	BZZ1	YOR181W	LAS17	False	True	False
YHR114W	BZZ1	YPL277C		False	True	False
YHR115C	DMA1	YKL108W	SLD2	False	True	False
YHR115C	DMA1	YLR215C	CDC123	False	True	True
YHR118C	ORC6	YHR118C	ORC6	False	True	False
YHR118C	ORC6	YJR046W	TAH11	False	True	False
YHR118C	ORC6	YPR120C	CLB5	False	True	False
YHR119W	SET1	YKL018W	SWD2	False	True	False
YHR119W	SET1	YLR288C	MEC3	False	True	False
YHR119W	SET1	YPL138C	SPP1	False	True	False
YHR121W	LSM12	YHR186C	KOG1	False	True	False
YHR123W	EPT1	YHR123W	EPT1	False	True	False
YHR123W	EPT1	YNL130C	CPT1	False	True	False
YHR124W	NDT80	YOR351C	MEK1	False	True	False
YHR129C	ARP1	YLL049W	LDB18	False	True	False
YHR129C	ARP1	YMR294W	JNM1	False	True	True
YHR129C	ARP1	YPL174C	NIP100	False	True	True
YHR133C	NSG1	YLR372W	ELO3	False	True	False
YHR133C	NSG1	YML075C	HMG1	False	True	False
YHR133C	NSG1	YOR181W	LAS17	False	True	False
YHR135C	YCK1	YLR332W	MID2	False	True	False
YHR135C	YCK1	YOR008C	SLG1	False	True	False
YHR135C	YCK1	YOR212W	STE4	False	True	False
YHR135C	YCK1	YOR344C	TYE7	False	True	False
YHR136C	SPL2	YJL198W	PHO90	False	True	False
YHR143W-A	RPC10	YJR063W	RPA12	False	True	False
YHR144C	DCD1	YMR201C	RAD14	False	True	False
YHR148W	IMP3	YJL069C	UTP18	False	True	False
YHR148W	IMP3	YNL224C	SQS1	False	True	False
YHR149C	SKG6	YML109W	ZDS2	False	True	False
YHR153C	SPO16	YIL073C	SPO22	False	True	False
YHR154W	RTT107	YJL047C	RTT101	False	True	False
YHR154W	RTT107	YLR383W	SMC6	False	True	False
YHR154W	RTT107	YML023C	NSE5	False	True	False
YHR154W	RTT107	YMR190C	SGS1	False	True	False
YHR154W	RTT107	YNL262W	POL2	False	True	False
YHR154W	RTT107	YOL034W	SMC5	False	True	False
YHR154W	RTT107	YPR164W	MMS1	False	True	False
YHR157W	REC104	YMR133W	REC114	False	True	False
YHR158C	KEL1	YHR158C	KEL1	False	True	False
YHR158C	KEL1	YKR054C	DYN1	False	True	False
YHR158C	KEL1	YLR096W	KIN2	False	True	False
YHR158C	KEL1	YLR452C	SST2	False	True	True
YHR158C	KEL1	YMR124W	EPO1	False	True	False
YHR158C	KEL1	YNL084C	END3	False	True	False
YHR158C	KEL1	YOR269W	PAC1	False	True	False
YHR160C	PEX18	YIL160C	POT1	False	True	True
YHR160C	PEX18	YLR191W	PEX13	False	True	False
YHR161C	YAP1801	YIR006C	PAN1	False	True	False
YHR164C	DNA2	YMR190C	SGS1	False	True	False
YHR164C	DNA2	YMR224C	MRE11	False	True	False
YHR165C	PRP8	YIL061C	SNP1	False	True	False
YHR165C	PRP8	YIR004W	DJP1	False	True	False
YHR165C	PRP8	YKL012W	PRP40	False	True	False
YHR165C	PRP8	YML046W	PRP39	False	True	False
YHR166C	CDC23	YPR119W	CLB2	False	True	False
YHR169W	DBP8	YKL078W	DHR2	False	True	False
YHR169W	DBP8	YNR054C	ESF2	False	True	False
YHR170W	NMD3	YMR080C	NAM7	False	True	False
YHR170W	NMD3	YPR016C	TIF6	False	True	False
YHR171W	ATG7	YMR183C	SSO2	False	True	False
YHR174W	ENO2	YLR224W	UCC1	False	True	False
YHR174W	ENO2	YPR152C	URN1	False	True	False
YHR176W	FMO1	YPL240C	HSP82	False	True	False
YHR183W	GND1	YML121W	GTR1	False	True	False
YHR183W	GND1	YPL240C	HSP82	False	True	False
YHR184W	SSP1	YHR184W	SSP1	False	True	True
YHR186C	KOG1	YJL085W	EXO70	False	True	False
YHR186C	KOG1	YJL098W	SAP185	False	True	False
YHR186C	KOG1	YKR097W	PCK1	False	True	False
YHR186C	KOG1	YLL024C	SSA2	False	True	False
YHR186C	KOG1	YLR131C	ACE2	False	True	False
YHR186C	KOG1	YLR291C	GCD7	False	True	False
YHR186C	KOG1	YLR330W	CHS5	False	True	False
YHR186C	KOG1	YLR363C	NMD4	False	True	False
YHR186C	KOG1	YML017W	PSP2	False	True	False
YHR186C	KOG1	YML121W	GTR1	False	True	False
YHR186C	KOG1	YMR080C	NAM7	False	True	False
YHR186C	KOG1	YNL118C	DCP2	False	True	False
YHR186C	KOG1	YNL197C	WHI3	False	True	False
YHR186C	KOG1	YNL281W	HCH1	False	True	False
YHR186C	KOG1	YOL067C	RTG1	False	True	False
YHR186C	KOG1	YOL149W	DCP1	False	True	False
YHR186C	KOG1	YOR239W	ABP140	False	True	False
YHR186C	KOG1	YPR129W	SCD6	False	True	False
YHR188C	GPI16	YLR088W	GAA1	False	True	False
YHR193C	EGD2	YKR039W	GAP1	False	True	False
YHR193C	EGD2	YOR008C	SLG1	False	True	False
YHR193C	EGD2	YPL037C	EGD1	False	True	True
YHR197W	RIX1	YLR106C	MDN1	False	True	False
YHR197W	RIX1	YMR229C	RRP5	False	True	False
YHR199C-A	NBL1	YJR089W	BIR1	False	True	False
YHR199C-A	NBL1	YPL209C	IPL1	False	True	False
YHR200W	RPN10	YHR200W	RPN10	False	True	False
YHR200W	RPN10	YLL039C	UBI4	False	True	False
YHR200W	RPN10	YMR276W	DSK2	False	True	False
YHR200W	RPN10	YOR259C	RPT4	False	True	False
YHR203C	RPS4B	YIL069C	RPS24B	False	True	False
YHR203C	RPS4B	YLR167W	RPS31	False	True	False
YHR205W	SCH9	YKR039W	GAP1	False	True	False
YHR206W	SKN7	YHR206W	SKN7	False	True	False
YHR208W	BAT1	YHR208W	BAT1	False	True	False
YHR208W	BAT1	YLR304C	ACO1	False	True	False
YIL001W		YOL133W	HRT1	False	True	True
YIL004C	BET1	YPR181C	SEC23	False	True	False
YIL007C	NAS2	YOR259C	RPT4	False	True	False
YIL008W	URM1	YNL119W	NCS2	False	True	False
YIL010W	DOT5	YKL117W	SBA1	False	True	False
YIL013C	PDR11	YNR019W	ARE2	False	True	False
YIL013C	PDR11	YOR328W	PDR10	False	True	False
YIL013C	PDR11	YPL058C	PDR12	False	True	False
YIL016W	SNL1	YML075C	HMG1	False	True	False
YIL021W	RPB3	YNL113W	RPC19	False	True	False
YIL021W	RPB3	YOL051W	GAL11	False	True	False
YIL022W	TIM44	YJL104W	PAM16	False	True	False
YIL022W	TIM44	YJR045C	SSC1	False	True	False
YIL026C	IRR1	YJL074C	SMC3	False	True	False
YIL027C	EMC5	YPR133W-A	TOM5	False	True	False
YIL031W	ULP2	YJR135C	MCM22	False	True	False
YIL031W	ULP2	YLR150W	STM1	False	True	False
YIL031W	ULP2	YLR381W	CTF3	False	True	False
YIL031W	ULP2	YLR441C	RPS1A	False	True	False
YIL031W	ULP2	YLR449W	FPR4	False	True	False
YIL031W	ULP2	YML074C	FPR3	False	True	False
YIL031W	ULP2	YMR001C	CDC5	False	True	False
YIL031W	ULP2	YMR076C	PDS5	False	True	False
YIL031W	ULP2	YNL178W	RPS3	False	True	False
YIL031W	ULP2	YOL120C	RPL18A	False	True	False
YIL031W	ULP2	YOR061W	CKA2	False	True	False
YIL031W	ULP2	YOR224C	RPB8	False	True	False
YIL031W	ULP2	YPL061W	ALD6	False	True	False
YIL031W	ULP2	YPR046W	MCM16	False	True	False
YIL033C	BCY1	YJL164C	TPK1	False	True	True
YIL033C	BCY1	YKL166C	TPK3	False	True	True
YIL033C	BCY1	YPL203W	TPK2	False	True	True
YIL034C	CAP2	YKL007W	CAP1	False	True	False
YIL035C	CKA1	YJL033W	HCA4	False	True	False
YIL035C	CKA1	YLR223C	IFH1	False	True	False
YIL035C	CKA1	YOR039W	CKB2	False	True	False
YIL035C	CKA1	YOR061W	CKA2	False	True	False
YIL035C	CKA1	YOR287C	RRP36	False	True	False
YIL038C	NOT3	YPR072W	NOT5	False	True	False
YIL039W	TED1	YKR039W	GAP1	False	True	False
YIL041W	GVP36	YPL240C	HSP82	False	True	False
YIL045W	PIG2	YLR258W	GSY2	False	True	False
YIL046W	MET30	YJL058C	BIT61	False	True	False
YIL046W	MET30	YJR131W	MNS1	False	True	False
YIL046W	MET30	YLR082C	SRL2	False	True	False
YIL046W	MET30	YML082W		False	True	True
YIL046W	MET30	YNL103W	MET4	False	True	False
YIL046W	MET30	YNL245C	CWC25	False	True	False
YIL046W	MET30	YOR057W	SGT1	False	True	False
YIL046W	MET30	YOR087W	YVC1	False	True	False
YIL046W	MET30	YOR207C	RET1	False	True	False
YIL050W	PCL7	YPL031C	PHO85	False	True	True
YIL052C	RPL34B	YKL172W	EBP2	False	True	False
YIL062C	ARC15	YLR370C	ARC18	False	True	False
YIL063C	YRB2	YLR293C	GSP1	False	True	False
YIL063C	YRB2	YML121W	GTR1	False	True	False
YIL065C	FIS1	YIL065C	FIS1	False	True	False
YIL065C	FIS1	YPR049C	ATG11	False	True	False
YIL072W	HOP1	YLR263W	RED1	False	True	False
YIL072W	HOP1	YOR351C	MEK1	False	True	False
YIL073C	SPO22	YLR263W	RED1	False	True	False
YIL073C	SPO22	YLR394W	CST9	False	True	False
YIL073C	SPO22	YLR445W	GMC2	False	True	False
YIL075C	RPN2	YIL075C	RPN2	False	True	False
YIL075C	RPN2	YKL145W	RPT1	False	True	False
YIL075C	RPN2	YOR259C	RPT4	False	True	False
YIL075C	RPN2	YOR261C	RPN8	False	True	False
YIL076W	SEC28	YIL076W	SEC28	False	True	False
YIL076W	SEC28	YNL258C	DSL1	False	True	False
YIL076W	SEC28	YNL287W	SEC21	False	True	False
YIL079C	AIR1	YNL016W	PUB1	False	True	False
YIL079C	AIR1	YOL115W	PAP2	False	True	False
YIL083C	CAB2	YKL088W	CAB3	False	True	False
YIL091C	UTP25	YJR002W	MPP10	False	True	False
YIL091C	UTP25	YKL078W	DHR2	False	True	False
YIL091C	UTP25	YKL117W	SBA1	False	True	False
YIL091C	UTP25	YLR409C	UTP21	False	True	False
YIL091C	UTP25	YNL075W	IMP4	False	True	False
YIL091C	UTP25	YNR054C	ESF2	False	True	False
YIL091C	UTP25	YOR287C	RRP36	False	True	False
YIL095W	PRK1	YLR191W	PEX13	False	True	False
YIL098C	FMC1	YKL192C	ACP1	False	True	False
YIL104C	SHQ1	YNL124W	NAF1	False	True	True
YIL105C	SLM1	YLR433C	CNA1	False	True	False
YIL105C	SLM1	YNL047C	SLM2	False	True	True
YIL106W	MOB1	YMR032W	HOF1	False	True	False
YIL106W	MOB1	YNR052C	POP2	False	True	False
YIL106W	MOB1	YPR111W	DBF20	False	True	False
YIL108W		YPR154W	PIN3	False	True	False
YIL109C	SEC24	YLR268W	SEC22	False	True	False
YIL109C	SEC24	YPL085W	SEC16	False	True	False
YIL113W	SDP1	YKL161C	KDX1	False	True	False
YIL115C	NUP159	YJR053W	BFA1	False	True	False
YIL115C	NUP159	YLR293C	GSP1	False	True	False
YIL115C	NUP159	YLR347C	KAP95	False	True	False
YIL115C	NUP159	YLR397C	AFG2	False	True	False
YIL115C	NUP159	YMR047C	NUP116	False	True	False
YIL118W	RHO3	YJL085W	EXO70	False	True	False
YIL118W	RHO3	YOR326W	MYO2	False	True	False
YIL125W	KGD1	YPL240C	HSP82	False	True	False
YIL126W	STH1	YKL049C	CSE4	False	True	False
YIL126W	STH1	YLR321C	SFH1	False	True	False
YIL129C	TAO3	YNL161W	CBK1	False	True	False
YIL131C	FKH1	YIL131C	FKH1	False	True	False
YIL131C	FKH1	YIR002C	MPH1	False	True	False
YIL131C	FKH1	YOL004W	SIN3	False	True	False
YIL133C	RPL16A	YMR116C	ASC1	False	True	False
YIL136W	OM45	YNL055C	POR1	False	True	False
YIL137C	TMA108	YIL137C	TMA108	False	True	False
YIL138C	TPM2	YIL138C	TPM2	False	True	False
YIL139C	REV7	YLR288C	MEC3	False	True	False
YIL139C	REV7	YPL194W	DDC1	False	True	False
YIL140W	AXL2	YLR229C	CDC42	False	True	False
YIL143C	SSL2	YOL090W	MSH2	False	True	False
YIL143C	SSL2	YPR025C	CCL1	False	True	False
YIL143C	SSL2	YPR056W	TFB4	False	True	False
YIL144W	NDC80	YIL144W	NDC80	False	True	False
YIL144W	NDC80	YJL020C	BBC1	False	True	False
YIL144W	NDC80	YJR112W	NNF1	False	True	False
YIL144W	NDC80	YKL138C-A	HSK3	False	True	False
YIL144W	NDC80	YKR037C	SPC34	False	True	False
YIL144W	NDC80	YML085C	TUB1	False	True	False
YIL146C	ATG32	YPR049C	ATG11	False	True	False
YIL147C	SLN1	YIR004W	DJP1	False	True	False
YIL147C	SLN1	YJR074W	MOG1	False	True	False
YIL148W	RPL40A	YMR116C	ASC1	False	True	False
YIL149C	MLP2	YKL042W	SPC42	False	True	False
YIL149C	MLP2	YML107C	PML39	False	True	False
YIL149C	MLP2	YPL124W	SPC29	False	True	False
YIL150C	MCM10	YIL150C	MCM10	False	True	False
YIL150C	MCM10	YLR288C	MEC3	False	True	False
YIL150C	MCM10	YLR442C	SIR3	False	True	False
YIL150C	MCM10	YPR019W	MCM4	False	True	False
YIL156W	UBP7	YKL129C	MYO3	False	True	False
YIL156W	UBP7	YLR191W	PEX13	False	True	False
YIL156W	UBP7	YMR032W	HOF1	False	True	False
YIL156W	UBP7	YMR109W	MYO5	False	True	False
YIL159W	BNR1	YIL159W	BNR1	False	True	False
YIL159W	BNR1	YKL079W	SMY1	False	True	False
YIL159W	BNR1	YKL129C	MYO3	False	True	False
YIL159W	BNR1	YKR055W	RHO4	False	True	False
YIL159W	BNR1	YLR191W	PEX13	False	True	False
YIL159W	BNR1	YLR319C	BUD6	False	True	False
YIL159W	BNR1	YMR032W	HOF1	False	True	False
YIL159W	BNR1	YMR109W	MYO5	False	True	False
YIL159W	BNR1	YNL271C	BNI1	False	True	False
YIL159W	BNR1	YOR122C	PFY1	False	True	False
YIL173W	VTH1	YJR022W	LSM8	False	True	False
YIR002C	MPH1	YJR144W	MGM101	False	True	False
YIR002C	MPH1	YOL034W	SMC5	False	True	False
YIR002C	MPH1	YOL086W-A	MHF1	False	True	False
YIR003W	AIM21	YJL020C	BBC1	False	True	False
YIR003W	AIM21	YMR109W	MYO5	False	True	False
YIR006C	PAN1	YIR006C	PAN1	False	True	False
YIR006C	PAN1	YKL129C	MYO3	False	True	False
YIR006C	PAN1	YLR206W	ENT2	False	True	False
YIR006C	PAN1	YMR109W	MYO5	False	True	False
YIR006C	PAN1	YNL084C	END3	False	True	False
YIR006C	PAN1	YNL243W	SLA2	False	True	False
YIR006C	PAN1	YOR329C	SCD5	False	True	False
YIR008C	PRI1	YNL102W	POL1	False	True	False
YIR009W	MSL1	YNL091W	NST1	False	True	False
YIR010W	DSN1	YIR010W	DSN1	False	True	False
YIR010W	DSN1	YJR112W	NNF1	False	True	False
YIR010W	DSN1	YJR135C	MCM22	False	True	False
YIR010W	DSN1	YKL049C	CSE4	False	True	False
YIR010W	DSN1	YKL052C	ASK1	False	True	False
YIR010W	DSN1	YKL089W	MIF2	False	True	False
YIR010W	DSN1	YKL138C-A	HSK3	False	True	False
YIR010W	DSN1	YKR083C	DAD2	False	True	False
YIR010W	DSN1	YLR315W	NKP2	False	True	False
YIR010W	DSN1	YLR381W	CTF3	False	True	False
YIR010W	DSN1	YMR094W	CTF13	False	True	False
YIR010W	DSN1	YMR168C	CEP3	False	True	False
YIR010W	DSN1	YPL018W	CTF19	False	True	False
YIR010W	DSN1	YPL233W	NSL1	False	True	False
YIR010W	DSN1	YPR046W	MCM16	False	True	False
YIR011C	STS1	YNL189W	SRP1	False	True	False
YIR014W		YKR039W	GAP1	False	True	False
YIR017C	MET28	YJR060W	CBF1	False	True	False
YIR017C	MET28	YNL103W	MET4	False	True	False
YIR018W	YAP5	YIR018W	YAP5	False	True	False
YIR019C	FLO11	YIR019C	FLO11	False	True	False
YIR022W	SEC11	YJR010C-A	SPC1	False	True	False
YIR031C	DAL7	YMR018W	PEX9	False	True	False
YIR034C	LYS1	YKL117W	SBA1	False	True	False
YIR038C	GTT1	YPL058C	PDR12	False	True	False
YJL001W	PRE3	YMR314W	PRE5	False	True	False
YJL001W	PRE3	YPR103W	PRE2	False	True	False
YJL002C	OST1	YJL002C	OST1	False	True	False
YJL002C	OST1	YLR378C	SEC61	False	True	False
YJL002C	OST1	YML019W	OST6	False	True	False
YJL002C	OST1	YOR085W	OST3	False	True	False
YJL005W	CYR1	YMR116C	ASC1	False	True	False
YJL005W	CYR1	YNL138W	SRV2	False	True	False
YJL008C	CCT8	YOR281C	PLP2	False	True	False
YJL008C	CCT8	YPL240C	HSP82	False	True	False
YJL012C	VTC4	YNL142W	MEP2	False	True	False
YJL012C	VTC4	YPR154W	PIN3	False	True	False
YJL019W	MPS3	YJL034W	KAR2	False	True	False
YJL019W	MPS3	YJL073W	JEM1	False	True	False
YJL019W	MPS3	YJL097W	PHS1	False	True	False
YJL019W	MPS3	YKL172W	EBP2	False	True	False
YJL019W	MPS3	YLR025W	SNF7	False	True	False
YJL019W	MPS3	YLR233C	EST1	False	True	False
YJL019W	MPS3	YML031W	NDC1	False	True	False
YJL019W	MPS3	YMR117C	SPC24	False	True	False
YJL019W	MPS3	YOL012C	HTZ1	False	True	True
YJL019W	MPS3	YOL104C	NDJ1	False	True	False
YJL019W	MPS3	YOR117W	RPT5	False	True	False
YJL019W	MPS3	YOR257W	CDC31	False	True	False
YJL019W	MPS3	YOR294W	RRS1	False	True	False
YJL020C	BBC1	YKL129C	MYO3	False	True	False
YJL020C	BBC1	YLR337C	VRP1	False	True	False
YJL020C	BBC1	YMR032W	HOF1	False	True	False
YJL020C	BBC1	YMR109W	MYO5	False	True	False
YJL020C	BBC1	YNL094W	APP1	False	True	False
YJL020C	BBC1	YOR047C	STD1	False	True	False
YJL025W	RRN7	YMR270C	RRN9	False	True	False
YJL026W	RNR2	YLL024C	SSA2	False	True	False
YJL026W	RNR2	YML058W-A	HUG1	False	True	False
YJL030W	MAD2	YJL030W	MAD2	False	True	False
YJL031C	BET4	YOR370C	MRS6	False	True	False
YJL033W	HCA4	YJL033W	HCA4	False	True	False
YJL033W	HCA4	YJL069C	UTP18	False	True	False
YJL033W	HCA4	YKL117W	SBA1	False	True	False
YJL033W	HCA4	YML093W	UTP14	False	True	False
