orf_name	GenBank_accession	ORFeome_collection	screened_as_DB	screened_as_AD
YGR127W	DQ331333	FLEXGene	True	True
YGR128C	DQ331859	FLEXGene	True	True
YGR129W	AY558326	FLEXGene	True	True
YGR130C	DQ331358	FLEXGene	True	True
YGR131W	EF058624	FLEXGene	True	True
YGR132C	AY558096	FLEXGene	False	True
YGR133W	AY557776	FLEXGene	True	True
YGR134W	FLH148152.01X	FLEXGene	True	True
YGR135W	DQ332145	FLEXGene	True	True
YGR136W	DQ332288	FLEXGene	False	True
YGR138C	EF059186	FLEXGene	True	True
YGR140W	AY723816	FLEXGene	False	True
YGR141W	DQ332511	FLEXGene	True	True
YGR142W	DQ332532	FLEXGene	True	True
YGR143W	DQ332641	FLEXGene	True	True
YGR144W	EF058751	FLEXGene	True	True
YGR145W	DQ331208	FLEXGene	True	True
YGR146C	EF058529	FLEXGene	False	True
YGR146C-A		CCSB_additional	True	True
YGR147C	DQ331675	FLEXGene	True	True
YGR148C	AY557819	FLEXGene	True	True
YGR149W	DQ331090	FLEXGene	True	True
YGR150C		CCSB_additional	True	True
YGR152C	FLH238437.01X	FLEXGene	True	True
YGR153W	DQ331073	FLEXGene	False	True
YGR154C	DQ331075	FLEXGene	True	True
YGR155W	DQ332384	FLEXGene	True	True
YGR156W	AY557841	FLEXGene	True	True
YGR157W	EF059345	FLEXGene	False	True
YGR158C	DQ332016	FLEXGene	True	True
YGR159C	FLH133654.01X	FLEXGene	False	True
YGR161C	DQ331363	FLEXGene	True	True
YGR161W-C		CCSB_additional	True	True
YGR162W	AY692973	FLEXGene	True	True
YGR163W	EF059105	FLEXGene	True	True
YGR165W	AY723817	FLEXGene	True	True
YGR166W	DQ332141	FLEXGene	True	True
YGR167W	AY558272	FLEXGene	True	True
YGR168C	DQ331102	FLEXGene	True	True
YGR169C	EF059305	FLEXGene	True	True
YGR169C-A	DQ331419	FLEXGene	False	True
YGR170W	DQ332311	FLEXGene	True	True
YGR171C	EF059182	FLEXGene	True	True
YGR172C	DQ332456	FLEXGene	True	True
YGR173W	DQ331147	FLEXGene	True	True
YGR174C	AY693162	FLEXGene	True	True
YGR174W-A		CCSB_additional	True	False
YGR175C	DQ333143	FLEXGene	True	True
YGR177C	AY723818	FLEXGene	True	True
YGR178C	DQ331461	FLEXGene	True	True
YGR179C	AY557837	FLEXGene	True	True
YGR180C	AY723819	FLEXGene	True	True
YGR181W	AY558508	FLEXGene	True	True
YGR183C		CCSB_additional	True	True
YGR184C		CCSB_additional	False	True
YGR185C	EF058932	FLEXGene	True	True
YGR186W	EF058949	FLEXGene	True	True
YGR187C	EF058952	FLEXGene	True	True
YGR188C	EF058968	FLEXGene	True	True
YGR189C	DQ331860	FLEXGene	True	True
YGR191W	DQ332962	FLEXGene	True	True
YGR192C	AY557831	FLEXGene	False	True
YGR193C	AY692983	FLEXGene	True	True
YGR194C		CCSB_additional	True	True
YGR195W	AY558509	FLEXGene	True	True
YGR196C	FLH238243.01X	FLEXGene	True	True
YGR197C	DQ332152	FLEXGene	True	True
YGR198W		CCSB_additional	True	True
YGR199W	DQ333089	FLEXGene	True	True
YGR200C	AY558100	FLEXGene	True	True
YGR201C	EF058558	FLEXGene	True	True
YGR202C	AY557840	FLEXGene	True	True
YGR203W	AY558510	FLEXGene	True	True
YGR204W	AY692966	FLEXGene	True	True
YGR204C-A	DQ331436	FLEXGene	True	True
YGR205W	AY558273	FLEXGene	True	True
YGR206W	AY692570	FLEXGene	True	True
YGR207C	AY558378	FLEXGene	True	True
YGR208W	DQ332147	FLEXGene	True	True
YGR210C	DQ331074	FLEXGene	True	True
YGR211W	DQ332219	FLEXGene	False	True
YGR212W	FLH263482.01X	FLEXGene	True	True
YGR213C	AY693143	FLEXGene	True	True
YGR214W		CCSB_additional	True	True
YGR215W	AY558379	FLEXGene	True	True
YGR216C	DQ332547	FLEXGene	True	True
YGR217W		CCSB_additional	False	False
YGR218W	DQ331451	FLEXGene	False	True
YGR220C	AY558274	FLEXGene	True	True
YGR221C		CCSB_additional	True	True
YGR222W	EF059140	FLEXGene	True	True
YGR223C	FLH201621.01X	FLEXGene	True	True
YGR224W	EF059215	FLEXGene	True	True
YGR225W	DQ333036	FLEXGene	True	True
YGR227W		CCSB_additional	True	False
YGR229C	AY723820	FLEXGene	True	True
YGR230W	AY558380	FLEXGene	True	True
YGR231C		CCSB_additional	False	True
YGR232W	AY558275	FLEXGene	True	True
YGR233C	DQ331934	FLEXGene	True	True
YGR234W	AY692964	FLEXGene	True	True
YGR235C	AY558276	FLEXGene	True	True
YGR236C		CCSB_additional	True	True
YGR237C	DQ331046	FLEXGene	True	True
YGR238C	AY693035	FLEXGene	True	True
YGR239C	AY558277	FLEXGene	True	True
YGR240C	DQ332246	FLEXGene	True	True
YGR240C-A	EF058743	FLEXGene	True	True
YGR241C		CCSB_additional	True	True
YGR243W	AY558546	FLEXGene	True	True
YGR244C	DQ332332	FLEXGene	True	True
YGR245C		CCSB_additional	True	True
YGR246C	DQ332489	FLEXGene	True	True
YGR247W	AY558381	FLEXGene	True	True
YGR248W	DQ332636	FLEXGene	True	True
YGR249W	EF059499	FLEXGene	True	True
YGR250C	DQ331191	FLEXGene	True	True
YGR251W	DQ331201	FLEXGene	True	True
YGR252W	AY693215	FLEXGene	True	True
YGR253C	AY558511	FLEXGene	False	True
YGR254W	DQ331545	FLEXGene	True	True
YGR255C	EF058856	FLEXGene	True	True
YGR256W	AY692811	FLEXGene	True	True
YGR257C	DQ332869	FLEXGene	True	True
YGR258C	AY692857	FLEXGene	True	True
YGR260W	DQ332906	FLEXGene	True	True
YGR261C	EF058947	FLEXGene	True	True
YGR262C	AY558547	FLEXGene	True	True
YGR263C	EF058584	FLEXGene	True	True
YGR264C	DQ332958	FLEXGene	True	True
YGR266W	EF058637	FLEXGene	True	True
YGR267C	AY692993	FLEXGene	True	True
YGR268C	AY558512	FLEXGene	True	True
YGR270W	EF059198	FLEXGene	True	True
YGR271W	EF059202	FLEXGene	True	True
YGR271C-A	DQ331261	FLEXGene	True	True
YGR273C	AY692577	FLEXGene	True	True
YGR274C	EF059301	FLEXGene	False	True
YGR275W	AY558382	FLEXGene	True	True
YGR276C	EF059321	FLEXGene	True	True
YGR277C	AY692609	FLEXGene	True	True
YGR278W	DQ332548	FLEXGene	True	True
YGR279C	DQ333148	FLEXGene	True	True
YGR280C	AY558384	FLEXGene	False	True
YGR281W		CCSB_additional	False	True
YGR282C	AY558101	FLEXGene	True	True
YGR283C	DQ331225	FLEXGene	True	True
YGR284C	AY557829	FLEXGene	True	True
YGR285C	AY692823	FLEXGene	True	True
YGR286C	DQ331627	FLEXGene	True	True
YGR287C	DQ332781	FLEXGene	True	True
YGR288W	DQ332920	FLEXGene	True	True
YGR289C	FLH237969.01X	FLEXGene	True	True
YGR292W	DQ332515	FLEXGene	True	True
YGR294W	DQ332758	FLEXGene	False	True
YGR295C		CCSB_additional	True	True
YGR296W		CCSB_additional	False	False
YHL050C		CCSB_additional	False	False
YHL049C	EF058459	FLEXGene	True	True
YHL048C-A	DQ331434	FLEXGene	True	True
YHL048W	DQ331485	FLEXGene	True	True
YHL047C		CCSB_additional	True	True
YHL044W	DQ331169	FLEXGene	True	True
YHL043W		CCSB_additional	True	True
YHL042W	AY558386	FLEXGene	True	True
YHL041W	AY558387	FLEXGene	True	True
YHL040C	EF059172	FLEXGene	True	True
YHL039W	DQ332743	FLEXGene	False	True
YHL038C	DQ333041	FLEXGene	True	True
YHL037C		CCSB_additional	True	True
YHL036W	FLH238412.01X	FLEXGene	True	True
YHL035C		CCSB_additional	False	True
YHL034C	EF059145	FLEXGene	True	True
YHL033C	EF059137	FLEXGene	True	True
YHL032C	EF059344	FLEXGene	True	True
YHL031C	EF059337	FLEXGene	True	True
YHL030W		CCSB_additional	True	True
YHL029C	EF058401	FLEXGene	True	True
YHL028W	EF059373	FLEXGene	True	True
YHL027W	AY693138	FLEXGene	True	True
YHL026C	AY558104	FLEXGene	True	True
YHL025W	EF059288	FLEXGene	False	True
YHL024W	DQ332270	FLEXGene	True	True
YHL023C	EF059257	FLEXGene	True	True
YHL022C	AY557836	FLEXGene	False	True
YHL021C	DQ332784	FLEXGene	True	True
YHL020C	AY558103	FLEXGene	True	True
YHL019C	DQ332836	FLEXGene	False	True
YHL018W	AY558391	FLEXGene	True	True
YHL017W		CCSB_additional	False	True
YHL016C	AY693170	FLEXGene	True	True
YHL015W-A		CCSB_additional	True	True
YHL015W	EF059411	FLEXGene	True	True
YHL014C	DQ333136	FLEXGene	True	True
YHL013C	AY692608	FLEXGene	True	True
YHL012W	DQ331112	FLEXGene	False	True
YHL011C	AY693094	FLEXGene	False	True
YHL010C	AY558115	FLEXGene	True	True
YHL009C	DQ332151	FLEXGene	False	True
YHL008C	AY558102	FLEXGene	True	True
YHL007C	DQ332121	FLEXGene	True	True
YHL006C	EF058643	FLEXGene	True	True
YHL004W	AY558385	FLEXGene	True	True
YHL005C		CCSB_additional	True	True
YHL003C	AY558514	FLEXGene	True	True
YHL002W	DQ331862	FLEXGene	False	True
YHL001W		CCSB_additional	True	True
YHR001W	AY692903	FLEXGene	False	True
YHR001W-A	DQ332100	FLEXGene	True	True
YHR002W	DQ331911	FLEXGene	True	True
YHR003C	DQ331355	FLEXGene	True	True
YHR004C	AY692950	FLEXGene	True	True
YHR005C	AY692963	FLEXGene	True	True
YHR005C-A	EF059088	FLEXGene	False	True
YHR006W	AY723821	FLEXGene	True	True
YHR007C	EF059165	FLEXGene	True	True
YHR007C-A	DQ331437	FLEXGene	True	True
YHR008C	AY557821	FLEXGene	True	True
YHR009C	EF058364	FLEXGene	True	True
YHR010W	EF059157	FLEXGene	True	True
YHR011W	AY558105	FLEXGene	True	True
YHR012W		CCSB_additional	True	True
YHR013C	AY557822	FLEXGene	False	True
YHR014W	AY557825	FLEXGene	False	True
YHR015W	DQ333112	FLEXGene	True	True
YHR016C	DQ333115	FLEXGene	False	True
YHR017W	AY557835	FLEXGene	True	True
YHR018C	AY693155	FLEXGene	True	True
YHR019C	EF059467	FLEXGene	True	True
YHR020W	EF058392	FLEXGene	True	True
YHR021C		CCSB_additional	True	True
YHR021W-A	DQ331164	FLEXGene	True	True
YHR022C	AY558515	FLEXGene	True	True
YHR022C-A	EF058691	FLEXGene	True	True
YHR023W		CCSB_additional	False	True
YHR024C	EF059497	FLEXGene	True	True
YHR025W	DQ331527	FLEXGene	True	True
YHR026W	AY692797	FLEXGene	False	True
YHR027C	DQ331560	FLEXGene	True	True
YHR028C	AY723822	FLEXGene	True	True
YHR029C	AY557826	FLEXGene	True	True
YHR030C	EF058927	FLEXGene	True	True
YHR031C	FLH238319.01X	FLEXGene	True	True
YHR032W	EF058578	FLEXGene	True	True
YHR033W	AY723823	FLEXGene	True	True
YHR034C	EF058590	FLEXGene	True	True
YHR035W	EF058621	FLEXGene	True	True
YHR036W	EF058633	FLEXGene	True	True
YHR037W	DQ331990	FLEXGene	True	True
YHR038W	DQ332117	FLEXGene	True	True
YHR039C	EF059180	FLEXGene	True	True
YHR039C-A	DQ331883	FLEXGene	True	True
YHR040W	EF059175	FLEXGene	True	True
YHR041C		CCSB_additional	False	True
YHR042W	AY693091	FLEXGene	True	True
YHR043C	DQ333072	FLEXGene	False	True
YHR044C	AY558516	FLEXGene	True	True
YHR045W	AY558098	FLEXGene	False	True
YHR046C	DQ332524	FLEXGene	True	True
YHR047C	DQ332556	FLEXGene	True	True
YHR048W	EF058443	FLEXGene	True	True
YHR049W	AY558283	FLEXGene	True	True
YHR050W	DQ332658	FLEXGene	False	True
YHR050W-A	DQ331401	FLEXGene	True	True
YHR051W	AY558278	FLEXGene	True	True
YHR052W	AY557834	FLEXGene	True	True
YHR053C	AY558517	FLEXGene	True	True
YHR054C	AY557883	FLEXGene	True	True
YHR056C	EF059269	FLEXGene	False	True
YHR057C	AY558279	FLEXGene	True	True
YHR058C	DQ332315	FLEXGene	False	True
YHR059W	AY558280	FLEXGene	True	True
YHR060W	FLH133662.01X	FLEXGene	False	True
YHR061C	DQ332377	FLEXGene	False	True
YHR062C	EF059334	FLEXGene	True	True
YHR063C	DQ332401	FLEXGene	True	True
YHR064C	AY693127	FLEXGene	True	True
YHR065C	EF059141	FLEXGene	False	True
YHR066W	FLH133665.01X	FLEXGene	False	True
YHR067W	DQ332187	FLEXGene	False	True
YHR068W	AY558282	FLEXGene	True	True
YHR069C	DQ332208	FLEXGene	True	True
YHR070W	DQ332090	FLEXGene	True	True
YHR071W	AY558281	FLEXGene	True	True
YHR072W	AY693043	FLEXGene	True	True
YHR072W-A	AY558548	FLEXGene	True	True
YHR073W	DQ332278	FLEXGene	True	True
YHR074W	EF059297	FLEXGene	True	True
YHR075C	DQ332333	FLEXGene	True	True
YHR076W	EF059439	FLEXGene	True	True
YHR077C		CCSB_additional	False	True
YHR078W	EF058431	FLEXGene	True	True
YHR079C	DQ332609	FLEXGene	True	True
YHR079C-A	EF059226	FLEXGene	True	True
YHR080C	DQ331152	FLEXGene	True	True
YHR081W	DQ332632	FLEXGene	True	True
YHR082C	DQ332644	FLEXGene	True	True
YHR083W	DQ331213	FLEXGene	True	True
YHR084W	EF058794	FLEXGene	True	True
YHR085W	DQ331256	FLEXGene	True	True
YHR086W	DQ331599	FLEXGene	False	True
YHR086W-A	DQ331410	FLEXGene	True	True
YHR087W	AY557845	FLEXGene	True	True
YHR088W	EF058988	FLEXGene	True	True
YHR089C	AY558284	FLEXGene	True	True
YHR090C	DQ331586	FLEXGene	True	True
YHR091C	DQ332898	FLEXGene	False	True
YHR092C		CCSB_additional	True	True
YHR094C	EF058966	FLEXGene	True	True
YHR096C	EF059046	FLEXGene	True	True
YHR097C		CCSB_additional	True	True
YHR098C	DQ331986	FLEXGene	True	True
YHR099W		CCSB_additional	False	True
YHR100C	AY692650	FLEXGene	True	True
YHR101C	DQ331677	FLEXGene	True	True
YHR102W	EF058922	FLEXGene	True	True
YHR103W	EF058933	FLEXGene	True	True
YHR104W	DQ331819	FLEXGene	True	True
YHR105W	AY557854	FLEXGene	True	True
YHR106W	AY557882	FLEXGene	True	True
YHR107C	EF059027	FLEXGene	True	True
YHR108W	DQ331955	FLEXGene	True	True
YHR109W	AY723824	FLEXGene	True	True
YHR110W	DQ332984	FLEXGene	True	True
YHR111W	DQ331971	FLEXGene	False	True
YHR112C	EF058327	FLEXGene	True	True
YHR113W	EF058337	FLEXGene	True	True
YHR114W	AY558108	FLEXGene	True	True
YHR115C		CCSB_additional	False	True
YHR116W	AY692601	FLEXGene	True	True
YHR117W	EF059315	FLEXGene	True	True
YHR118C	DQ332491	FLEXGene	True	True
YHR119W	DQ332538	FLEXGene	True	True
YHR120W	DQ332509	FLEXGene	True	True
YHR121W	AY557853	FLEXGene	True	True
YHR122W	DQ332759	FLEXGene	True	True
YHR123W		CCSB_additional	True	True
YHR124W	AY723825	FLEXGene	True	True
YHR125W		CCSB_additional	True	True
YHR126C	AY692674	FLEXGene	True	True
YHR127W	AY692678	FLEXGene	True	True
YHR128W	AY693082	FLEXGene	False	True
YHR129C	AY693084	FLEXGene	True	True
YHR130C		CCSB_additional	True	True
YHR131C	DQ331068	FLEXGene	True	True
YHR132C	EF059224	FLEXGene	True	True
YHR132W-A	DQ332783	FLEXGene	True	True
YHR133C	AY558109	FLEXGene	False	True
YHR134W	EF059332	FLEXGene	False	True
YHR135C	AY723826	FLEXGene	True	True
YHR136C	AY693121	FLEXGene	True	True
YHR137W	DQ332024	FLEXGene	True	True
YHR138C	AY557846	FLEXGene	True	True
YHR139C	EF059147	FLEXGene	True	True
YHR139C-A		CCSB_additional	True	True
YHR140W	AY692727	FLEXGene	True	True
YHR141C	DQ331962	FLEXGene	True	True
YHR142W	AY692978	FLEXGene	True	True
YHR143W	DQ332092	FLEXGene	True	True
YHR143W-A	AY558549	FLEXGene	True	True
YHR144C	DQ332106	FLEXGene	True	True
YHR146W	EF059283	FLEXGene	True	True
YHR147C	DQ333069	FLEXGene	False	True
YHR148W	AY558388	FLEXGene	True	True
YHR149C	AY723827	FLEXGene	False	True
YHR150W	DQ332442	FLEXGene	True	True
YHR151C	DQ331138	FLEXGene	True	True
YHR152W	DQ333133	FLEXGene	False	True
YHR153C	DQ333138	FLEXGene	True	True
YHR154W	DQ332633	FLEXGene	True	True
YHR155W	DQ331379	FLEXGene	True	True
YHR156C	AY557881	FLEXGene	True	True
YHR157W	AY558285	FLEXGene	True	True
YHR158C	AY692803	FLEXGene	True	True
YHR159W	DQ331267	FLEXGene	True	True
YHR160C	DQ332829	FLEXGene	False	True
YHR161C	EF058854	FLEXGene	False	True
YHR162W	AY558303	FLEXGene	True	True
YHR163W		CCSB_additional	True	True
YHR164C	DQ331712	FLEXGene	True	True
YHR165C		CCSB_additional	False	False
YHR166C	DQ331736	FLEXGene	True	True
YHR167W		CCSB_additional	True	True
YHR168W	DQ331338	FLEXGene	True	True
YHR169W	EF059053	FLEXGene	True	True
YHR170W		CCSB_additional	False	True
YHR171W	DQ331966	FLEXGene	False	True
YHR172W	DQ331983	FLEXGene	True	True
YHR173C		CCSB_additional	True	True
YHR174W	FLH115316.01X	FLEXGene	True	True
YHR175W	DQ332146	FLEXGene	True	True
YHR175W-A	EF058702	FLEXGene	True	True
YHR176W	DQ332166	FLEXGene	True	True
YHR177W	DQ331109	FLEXGene	True	True
YHR178W		CCSB_additional	True	True
YHR179W	AY558286	FLEXGene	True	True
YHR180W	AY558304	FLEXGene	True	True
YHR181W	DQ331113	FLEXGene	True	True
YHR182W	DQ332741	FLEXGene	False	True
YHR183W	DQ332525	FLEXGene	True	True
YHR184W	EF059404	FLEXGene	True	True
YHR185C	DQ332561	FLEXGene	False	True
YHR186C	EF059426	FLEXGene	True	True
YHR187W	EF058788	FLEXGene	False	True
YHR188C	DQ332837	FLEXGene	False	True
YHR189W	DQ332841	FLEXGene	False	True
YHR190W		CCSB_additional	True	True
YHR191C	AY558287	FLEXGene	True	True
YHR192W	FLH238018.01X	FLEXGene	True	True
YHR193C	AY558288	FLEXGene	True	True
YHR194W	EF058973	FLEXGene	True	True
YHR195W	DQ332925	FLEXGene	False	True
YHR196W	DQ332965	FLEXGene	False	True
YHR197W	EF059063	FLEXGene	True	True
YHR198C	AY558106	FLEXGene	True	True
YHR199C	EF058310	FLEXGene	True	True
YHR199C-A		CCSB_additional	True	True
YHR200W	AY558289	FLEXGene	True	True
YHR201C	DQ332022	FLEXGene	True	True
YHR202W	DQ331066	FLEXGene	True	True
YHR203C		CCSB_additional	True	True
YHR204W	EF059221	FLEXGene	True	True
YHR205W	EF059234	FLEXGene	True	True
YHR206W	AY723828	FLEXGene	False	True
YHR207C	DQ332378	FLEXGene	True	True
YHR208W	AY558111	FLEXGene	True	True
YHR209W	AY557767	FLEXGene	True	True
YHR210C	AY558296	FLEXGene	True	True
YHR211W	DQ331924	FLEXGene	True	True
YHR213W-A	EF058732	FLEXGene	True	True
YHR213W-B	DQ331427	FLEXGene	True	True
YHR214C-D	DQ331403	FLEXGene	True	True
YHR214C-E	EF058692	FLEXGene	True	True
YHR215W		CCSB_additional	True	True
YHR216W	DQ332093	FLEXGene	False	True
YHR218W		CCSB_additional	False	False
YHR219W		CCSB_additional	False	False
YIL177C		CCSB_additional	False	False
YIL176C		CCSB_additional	False	True
YIL172C	EF058567	FLEXGene	True	True
YIL169C		CCSB_additional	False	True
YIL166C	AY723832	FLEXGene	True	True
YIL165C	AY558540	FLEXGene	True	True
YIL164C	AY558236	FLEXGene	True	True
YIL163C		CCSB_additional	False	True
YIL162W	DQ332611	FLEXGene	True	True
YIL161W	DQ331182	FLEXGene	True	True
YIL160C	AY693184	FLEXGene	True	True
YIL159W		CCSB_additional	False	True
YIL158W	DQ332805	FLEXGene	True	True
YIL157C	EF058555	FLEXGene	True	True
YIL156W-B		CCSB_additional	True	True
YIL156W	DQ331758	FLEXGene	True	True
YIL155C	AY692867	FLEXGene	False	True
YIL154C	DQ331600	FLEXGene	False	True
YIL153W	DQ332871	FLEXGene	False	True
YIL152W	DQ331255	FLEXGene	False	True
YIL151C	DQ331244	FLEXGene	False	True
YIL150C	FLH238082.01X	FLEXGene	True	True
YIL149C		CCSB_additional	False	True
YIL148W		CCSB_additional	True	True
YIL147C	DQ332026	FLEXGene	True	True
YIL146C	AY692933	FLEXGene	True	True
YIL145C	DQ331895	FLEXGene	True	True
YIL144W	DQ331891	FLEXGene	True	True
YIL143C	AY692883	FLEXGene	False	True
YIL142W	AY723831	FLEXGene	True	True
YIL140W	DQ331750	FLEXGene	True	True
YIL139C		CCSB_additional	False	False
YIL138C	AY558235	FLEXGene	True	True
YIL137C	DQ332775	FLEXGene	True	True
YIL136W	AY692773	FLEXGene	True	True
YIL135C	DQ332834	FLEXGene	True	True
YIL134C-A	DQ331407	FLEXGene	True	True
YIL134W	AY692757	FLEXGene	True	True
YIL133C		CCSB_additional	True	True
YIL132C	DQ332546	FLEXGene	True	True
YIL131C	EF059389	FLEXGene	False	True
YIL130W		CCSB_additional	False	True
YIL129C		CCSB_additional	False	False
YIL128W		CCSB_additional	True	True
YIL127C	AY557768	FLEXGene	True	True
YIL126W		CCSB_additional	True	False
YIL125W	EF059310	FLEXGene	True	True
YIL124W	DQ332173	FLEXGene	False	True
YIL123W		CCSB_additional	True	True
YIL122W	DQ332135	FLEXGene	True	True
YIL121W	AY692735	FLEXGene	True	True
YIL120W		CCSB_additional	True	False
YIL119C	AY558088	FLEXGene	False	True
YIL118W	AY557857	FLEXGene	False	True
YIL117C	AY558083	FLEXGene	True	True
YIL116W		CCSB_additional	False	True
YIL115C		CCSB_additional	False	True
YIL114C	AY692875	FLEXGene	True	True
YIL113W	DQ331741	FLEXGene	True	True
YIL112W	DQ331303	FLEXGene	True	True
YIL111W		CCSB_additional	True	True
YIL110W	AY558076	FLEXGene	False	True
YIL109C	AY692888	FLEXGene	False	True
YIL108W	AY692692	FLEXGene	True	True
YIL107C	AY692819	FLEXGene	True	True
YIL106W		CCSB_additional	True	True
YIL105W-A		CCSB_additional	True	True
YIL105C	DQ331220	FLEXGene	True	True
YIL104C	DQ331453	FLEXGene	False	True
YIL103W	DQ331206	FLEXGene	True	True
YIL102C-A		CCSB_additional	False	True
YIL102C	DQ332757	FLEXGene	True	True
YIL101C	EF059394	FLEXGene	True	True
YIL099W		CCSB_additional	True	True
YIL098C	AY558072	FLEXGene	True	True
YIL097W	AY692905	FLEXGene	False	True
YIL096C		CCSB_additional	True	True
YIL095W	DQ331692	FLEXGene	True	True
YIL094C	DQ332884	FLEXGene	True	True
YIL093C	DQ331524	FLEXGene	False	True
YIL092W		CCSB_additional	True	True
YIL091C		CCSB_additional	True	True
YIL090W	AY692643	FLEXGene	False	True
YIL089W	DQ331029	FLEXGene	True	True
YIL088C		CCSB_additional	True	True
YIL087C	AY558539	FLEXGene	True	True
YIL085C		CCSB_additional	True	True
YIL084C	AY692879	FLEXGene	True	True
YIL083C	DQ331306	FLEXGene	True	True
YIL079C	DQ332214	FLEXGene	False	True
YIL078W	FLH238251.01X	FLEXGene	True	True
YIL077C	DQ332734	FLEXGene	True	True
YIL076W	DQ332189	FLEXGene	True	True
YIL075C	DQ332041	FLEXGene	True	True
YIL074C	DQ332025	FLEXGene	True	True
YIL073C	DQ331904	FLEXGene	False	True
YIL072W	DQ331899	FLEXGene	True	True
YIL071C	DQ331877	FLEXGene	False	True
YIL070C	AY557860	FLEXGene	False	True
YIL068C	DQ331775	FLEXGene	True	True
YIL067C	AY692668	FLEXGene	True	True
YIL066C	DQ332881	FLEXGene	True	True
YIL065C	AY557851	FLEXGene	True	True
YIL064W	AY692665	FLEXGene	False	True
YIL063C	AY557879	FLEXGene	True	True
YIL062C	AY557850	FLEXGene	True	True
YIL061C	AY558085	FLEXGene	True	True
YIL060W	AY692629	FLEXGene	True	True
YIL057C	AY558086	FLEXGene	True	True
YIL056W	EF058420	FLEXGene	True	True
YIL055C	DQ331122	FLEXGene	True	True
YIL054W	AY558302	FLEXGene	True	True
YIL053W	DQ332373	FLEXGene	True	True
YIL052C		CCSB_additional	False	True
YIL051C	AY558301	FLEXGene	True	True
YIL050W	DQ332156	FLEXGene	True	True
YIL049W	DQ332235	FLEXGene	True	True
YIL048W	DQ332221	FLEXGene	True	True
YIL047C	DQ332007	FLEXGene	True	True
YIL046W-A	EF058729	FLEXGene	True	True
YIL046W	DQ331997	FLEXGene	True	True
YIL045W	AY723830	FLEXGene	True	True
YIL044C	DQ331875	FLEXGene	True	True
YIL043C	EF059041	FLEXGene	True	True
YIL042C	AY692706	FLEXGene	True	True
YIL041W	DQ331309	FLEXGene	True	True
YIL040W	EF058548	FLEXGene	True	True
YIL039W	DQ332809	FLEXGene	False	True
YIL038C	AY692897	FLEXGene	True	True
YIL037C	EF058992	FLEXGene	True	True
YIL036W	EF058991	FLEXGene	False	True
YIL035C	AY558299	FLEXGene	True	True
YIL034C	DQ331598	FLEXGene	True	True
YIL033C	AY558087	FLEXGene	True	True
YIL031W	DQ331463	FLEXGene	False	True
YIL030C		CCSB_additional	True	True
YIL029C	AY692646	FLEXGene	True	True
YIL027C	AY557848	FLEXGene	False	True
YIL026C	EF059450	FLEXGene	False	True
YIL024C	AY558553	FLEXGene	True	True
YIL023C	EF058380	FLEXGene	True	True
YIL022W	DQ333080	FLEXGene	False	True
YIL021W	DQ332305	FLEXGene	False	True
YIL020C	AY557859	FLEXGene	False	True
YIL019W	AY558089	FLEXGene	False	True
YIL018W		CCSB_additional	True	True
YIL017C	DQ332213	FLEXGene	True	True
YIL016W	AY558552	FLEXGene	True	True
YIL015W	DQ333038	FLEXGene	False	True
YIL014C-A	EF058373	FLEXGene	False	True
YIL014W	AY558107	FLEXGene	True	True
YIL013C		CCSB_additional	False	True
YIL011W	DQ333003	FLEXGene	True	True
YIL010W	AY558298	FLEXGene	True	True
YIL009C-A		CCSB_additional	True	True
YIL009W	AY558110	FLEXGene	False	True
YIL008W	AY558295	FLEXGene	True	True
YIL007C	AY558294	FLEXGene	True	True
YIL006W	DQ332462	FLEXGene	True	True
YIL005W	AY723829	FLEXGene	True	True
YIL004C		CCSB_additional	True	True
YIL003W	AY558297	FLEXGene	False	True
