orf_name_a	gene_name_a	orf_name_b	gene_name_b	Uetz-screen	Ito-core	CCSB-YI1	YeRI
YJR010C-A	SPC1	YJR015W		False	False	False	True
YJR010C-A	SPC1	YJR126C	VPS70	False	False	False	True
YJR010C-A	SPC1	YKL119C	VPH2	False	False	False	True
YJR010C-A	SPC1	YLR066W	SPC3	False	False	False	True
YJR010C-A	SPC1	YLR268W	SEC22	False	False	False	True
YJR010C-A	SPC1	YLR433C	CNA1	False	False	False	True
YJR010C-A	SPC1	YML055W	SPC2	False	False	False	True
YJR010C-A	SPC1	YPR159C-A		False	False	False	True
YJR010W	MET3	YJR010W	MET3	False	True	False	False
YJR010W	MET3	YLR291C	GCD7	False	False	True	False
YJR010W	MET3	YNL189W	SRP1	False	True	True	False
YJR011C		YLR052W	IES3	False	False	False	True
YJR011C		YLR102C	APC9	False	False	False	True
YJR011C		YLR368W	MDM30	False	False	True	False
YJR011C		YML003W		False	False	False	True
YJR011C		YNL055C	POR1	False	False	False	True
YJR011C		YNR069C	BSC5	False	True	False	False
YJR011C		YOR158W	PET123	False	False	False	True
YJR011C		YPL002C	SNF8	False	False	False	True
YJR011C		YPL173W	MRPL40	False	False	False	True
YJR011C		YPR107C	YTH1	False	False	False	True
YJR013W	GPI14	YPL094C	SEC62	False	False	True	False
YJR015W		YMR298W	LIP1	False	False	False	True
YJR015W		YNL111C	CYB5	False	False	False	True
YJR015W		YNL234W		False	False	False	True
YJR015W		YPL096C-A	ERI1	False	False	False	True
YJR015W		YPL218W	SAR1	False	False	False	True
YJR015W		YPR170W-B		False	False	False	True
YJR015W		YPR192W	AQY1	False	False	False	True
YJR021C	REC107	YLR386W	VAC14	False	False	True	False
YJR021C	REC107	YNL189W	SRP1	False	True	False	False
YJR022W	LSM8	YLR438C-A	LSM3	False	False	True	False
YJR024C	MDE1	YJR024C	MDE1	True	False	True	False
YJR034W	PET191	YNL236W	SIN4	True	False	False	False
YJR039W		YMR021C	MAC1	False	False	True	False
YJR039W		YOR111W		False	False	True	False
YJR044C	VPS55	YOL129W	VPS68	False	False	True	True
YJR046W	TAH11	YMR111C		False	False	True	False
YJR046W	TAH11	YNL086W	SNN1	False	False	False	True
YJR046W	TAH11	YPL166W	ATG29	False	False	False	True
YJR050W	ISY1	YJR050W	ISY1	False	False	False	True
YJR050W	ISY1	YLR048W	RPS0B	False	False	False	True
YJR050W	ISY1	YLR117C	CLF1	False	False	False	True
YJR050W	ISY1	YLR291C	GCD7	False	False	False	True
YJR051W	OSM1	YLR297W		False	False	False	True
YJR052W	RAD7	YLR442C	SIR3	False	False	True	False
YJR052W	RAD7	YMR201C	RAD14	False	False	False	True
YJR053W	BFA1	YMR055C	BUB2	False	False	True	False
YJR055W	HIT1	YPL193W	RSA1	False	True	False	False
YJR056C		YJR056C		False	True	True	False
YJR056C		YNL189W	SRP1	False	True	False	False
YJR057W	CDC8	YJR057W	CDC8	False	False	True	False
YJR057W	CDC8	YLR291C	GCD7	False	False	True	False
YJR062C	NTA1	YKL109W	HAP4	False	False	False	True
YJR065C	ARP3	YNR035C	ARC35	False	False	False	True
YJR067C	YAE1	YPL271W	ATP15	False	False	False	True
YJR068W	RFC2	YMR213W	CEF1	False	False	False	True
YJR068W	RFC2	YNL290W	RFC3	False	False	True	True
YJR072C	NPA3	YLR150W	STM1	True	False	False	False
YJR072C	NPA3	YLR243W	GPN3	True	False	False	False
YJR072C	NPA3	YOR262W	GPN2	True	False	False	False
YJR073C	OPI3	YPR159W	KRE6	False	False	False	True
YJR074W	MOG1	YLR293C	GSP1	True	False	False	False
YJR074W	MOG1	YMR314W	PRE5	False	False	True	False
YJR074W	MOG1	YOR185C	GSP2	True	False	False	False
YJR075W	HOC1	YPL094C	SEC62	False	False	True	False
YJR076C	CDC11	YLL019C	KNS1	False	False	True	False
YJR080C	AIM24	YML130C	ERO1	False	False	False	True
YJR083C	ACF4	YLR295C	ATP14	False	True	False	False
YJR084W		YPR045C	THP3	False	False	False	True
YJR086W	STE18	YOR212W	STE4	True	True	False	False
YJR091C	JSN1	YKL002W	DID4	False	True	False	False
YJR091C	JSN1	YKL113C	RAD27	False	True	False	False
YJR091C	JSN1	YKR037C	SPC34	True	False	False	False
YJR091C	JSN1	YLR059C	REX2	False	True	False	False
YJR091C	JSN1	YLR156W		False	True	False	False
YJR091C	JSN1	YLR392C	ART10	True	False	False	False
YJR091C	JSN1	YLR420W	URA4	False	True	False	False
YJR091C	JSN1	YML015C	TAF11	False	True	False	False
YJR091C	JSN1	YMR067C	UBX4	False	True	False	False
YJR091C	JSN1	YNR048W		False	True	False	False
YJR091C	JSN1	YOR014W	RTS1	False	True	False	False
YJR091C	JSN1	YOR265W	RBL2	False	True	True	False
YJR091C	JSN1	YOR317W	FAA1	False	True	False	False
YJR091C	JSN1	YPL159C	PET20	False	True	False	False
YJR093C	FIP1	YNL092W		False	True	False	False
YJR093C	FIP1	YPR107C	YTH1	True	True	True	False
YJR094C	IME1	YMR139W	RIM11	True	True	False	False
YJR097W	JJJ3	YNL092W		False	True	False	False
YJR101W	RSM26	YLR423C	ATG17	False	False	True	False
YJR102C	VPS25	YLR417W	VPS36	False	True	True	False
YJR102C	VPS25	YML101C	CUE4	False	True	False	False
YJR102C	VPS25	YMR077C	VPS20	False	True	True	True
YJR102C	VPS25	YPL002C	SNF8	False	True	True	True
YJR102C	VPS25	YPL065W	VPS28	False	False	True	True
YJR103W	URA8	YJR103W	URA8	False	True	False	False
YJR112W	NNF1	YLR313C	SPH1	False	False	False	True
YJR112W	NNF1	YNL086W	SNN1	False	False	False	True
YJR118C	ILM1	YPL094C	SEC62	False	False	True	False
YJR125C	ENT3	YOR111W		True	True	False	False
YJR126C	VPS70	YML055W	SPC2	False	False	False	True
YJR128W		YLR291C	GCD7	False	False	False	True
YJR128W		YNL189W	SRP1	False	False	False	True
YJR128W		YPL070W	MUK1	False	False	False	True
YJR133W	XPT1	YNL189W	SRP1	True	False	False	False
YJR134C	SGM1	YMR047C	NUP116	False	True	False	False
YJR135C	MCM22	YLR381W	CTF3	False	False	False	True
YJR135C	MCM22	YPR046W	MCM16	True	True	True	False
YJR136C	TTI2	YKL033W	TTI1	True	False	True	False
YJR136C	TTI2	YPR118W	MRI1	False	False	False	True
YJR141W	IPA1	YLR447C	VMA6	False	True	False	False
YJR152W	DAL5	YLL014W	EMC6	False	False	False	True
YJR152W	DAL5	YML132W	COS3	False	False	False	True
YJR159W	SOR1	YNL189W	SRP1	True	False	False	False
YKL001C	MET14	YNL311C	SKP2	True	True	True	False
YKL002W	DID4	YLR423C	ATG17	False	True	False	False
YKL002W	DID4	YMR117C	SPC24	True	False	False	False
YKL002W	DID4	YOR047C	STD1	False	True	False	False
YKL008C	LAC1	YMR298W	LIP1	False	True	False	False
YKL012W	PRP40	YLR119W	SRN2	False	False	False	True
YKL012W	PRP40	YNL236W	SIN4	True	False	False	False
YKL012W	PRP40	YOR368W	RAD17	False	False	False	True
YKL012W	PRP40	YPR083W	MDM36	False	False	False	True
YKL013C	ARC19	YNR035C	ARC35	False	False	False	True
YKL015W	PUT3	YML051W	GAL80	False	False	True	False
YKL017C	HCS1	YOL108C	INO4	True	False	False	False
YKL018C-A		YLR356W	ATG33	False	False	False	True
YKL019W	RAM2	YKL159C	RCN1	False	False	True	False
YKL019W	RAM2	YOL135C	MED7	False	False	True	False
YKL019W	RAM2	YOR380W	RDR1	False	False	True	False
YKL020C	SPT23	YOR250C	CLP1	False	False	True	False
YKL023W		YKR092C	SRP40	False	True	False	False
YKL025C	PAN3	YLR291C	GCD7	False	False	True	False
YKL028W	TFA1	YKR062W	TFA2	True	False	False	False
YKL029C	MAE1	YLR347C	KAP95	False	False	False	True
YKL029C	MAE1	YOR368W	RAD17	False	False	False	True
YKL033W	TTI1	YPR085C	ASA1	False	False	True	False
YKL035W	UGP1	YKL035W	UGP1	False	True	False	False
YKL035W	UGP1	YML064C	TEM1	False	True	False	False
YKL038W	RGT1	YOR047C	STD1	False	True	False	False
YKL044W	MMO1	YLR288C	MEC3	False	True	False	False
YKL049C	CSE4	YOL054W	PSH1	False	False	False	True
YKL050C		YLR423C	ATG17	False	True	False	False
YKL052C	ASK1	YKR083C	DAD2	True	True	True	False
YKL052C	ASK1	YMR077C	VPS20	True	False	False	False
YKL053C-A	MDM35	YLR288C	MEC3	False	False	False	True
YKL058W	TOA2	YLR291C	GCD7	False	False	False	True
YKL058W	TOA2	YOR194C	TOA1	False	False	True	True
YKL059C	MPE1	YMR032W	HOF1	False	False	False	True
YKL061W	BLI1	YNL086W	SNN1	True	True	True	False
YKL061W	BLI1	YNL122C		True	False	False	False
YKL063C		YPL094C	SEC62	False	False	True	False
YKL067W	YNK1	YKL067W	YNK1	True	True	False	False
YKL067W	YNK1	YLR347C	KAP95	False	True	False	False
YKL067W	YNK1	YML064C	TEM1	False	True	False	False
YKL067W	YNK1	YNL189W	SRP1	False	True	False	False
YKL068W	NUP100	YMR047C	NUP116	False	True	False	False
YKL069W		YKL069W		False	False	True	False
YKL071W		YNR012W	URK1	False	False	True	False
YKL071W		YPL157W	TGS1	False	False	True	False
YKL074C	MUD2	YLR423C	ATG17	False	False	True	False
YKL075C		YNL091W	NST1	True	False	True	False
YKL075C		YOL059W	GPD2	False	False	False	True
YKL078W	DHR2	YLR291C	GCD7	False	False	False	True
YKL078W	DHR2	YOR250C	CLP1	False	False	False	True
YKL088W	CAB3	YOR054C	VHS3	False	False	True	False
YKL090W	CUE2	YPL128C	TBF1	True	False	False	False
YKL095W	YJU2	YLR396C	VPS33	False	False	False	True
YKL095W	YJU2	YMR213W	CEF1	False	False	False	True
YKL099C	UTP11	YOL054W	PSH1	False	False	False	True
YKL103C	APE1	YKL103C	APE1	True	True	True	False
YKL103C	APE1	YLR291C	GCD7	False	False	True	False
YKL103C	APE1	YLR385C	SWC7	False	False	True	False
YKL103C	APE1	YML064C	TEM1	False	True	False	False
YKL103C	APE1	YMR218C	TRS130	False	False	True	False
YKL103C	APE1	YNL107W	YAF9	False	False	True	False
YKL103C	APE1	YNL189W	SRP1	False	True	False	False
YKL103C	APE1	YOL082W	ATG19	True	True	False	False
YKL103C	APE1	YOL145C	CTR9	False	False	True	False
YKL103C	APE1	YOR136W	IDH2	False	False	True	False
YKL103C	APE1	YPR049C	ATG11	False	False	True	False
YKL107W		YLR288C	MEC3	False	True	False	False
YKL108W	SLD2	YNL193W		False	False	False	True
YKL108W	SLD2	YPR120C	CLB5	False	False	False	True
YKL109W	HAP4	YNL116W	DMA2	False	False	False	True
YKL117W	SBA1	YLR157C	ASP3-2	False	False	True	False
YKL117W	SBA1	YPL240C	HSP82	False	False	True	False
YKL130C	SHE2	YKL130C	SHE2	False	True	False	False
YKL130C	SHE2	YMR314W	PRE5	True	False	False	False
YKL130C	SHE2	YNL023C	FAP1	True	False	False	False
YKL130C	SHE2	YNL189W	SRP1	True	True	False	False
YKL130C	SHE2	YPR020W	ATP20	True	False	False	False
YKL132C	RMA1	YPR022C	SDD4	False	False	True	False
YKL134C	OCT1	YMR184W	ADD37	False	False	False	True
YKL135C	APL2	YML051W	GAL80	False	False	True	False
YKL135C	APL2	YOL108C	INO4	True	False	False	False
YKL135C	APL2	YPL259C	APM1	True	True	True	False
YKL135C	APL2	YPR029C	APL4	False	True	False	False
YKL138C-A	HSK3	YKR037C	SPC34	False	False	False	True
YKL138C-A	HSK3	YLR031W		False	False	False	True
YKL138C-A	HSK3	YNL086W	SNN1	False	False	False	True
YKL142W	MRP8	YKL142W	MRP8	True	False	True	False
YKL142W	MRP8	YKL157W	APE2	False	False	True	False
YKL142W	MRP8	YMR165C	PAH1	True	False	False	False
YKL142W	MRP8	YMR210W	MGL2	True	False	True	False
YKL142W	MRP8	YMR243C	ZRC1	True	False	False	False
YKL142W	MRP8	YNL063W	MTQ1	False	False	True	False
YKL142W	MRP8	YNL210W	MER1	True	False	False	False
YKL142W	MRP8	YOL059W	GPD2	False	False	True	False
YKL142W	MRP8	YPL004C	LSP1	False	False	True	False
YKL143W	LTV1	YMR047C	NUP116	False	True	False	False
YKL143W	LTV1	YNL178W	RPS3	False	True	False	False
YKL151C	NNR2	YPL070W	MUK1	False	False	True	False
YKL155C	RSM22	YPR178W	PRP4	False	False	False	True
YKL159C	RCN1	YLR433C	CNA1	False	False	False	True
YKL161C	KDX1	YNL053W	MSG5	False	False	False	True
YKL164C	PIR1	YLR291C	GCD7	False	False	False	True
YKL164C	PIR1	YML064C	TEM1	False	False	False	True
YKL164C	PIR1	YNL189W	SRP1	False	False	False	True
YKL171W	NNK1	YML051W	GAL80	False	False	True	False
YKL183W	LOT5	YNL104C	LEU4	True	False	False	False
YKL184W	SPE1	YML130C	ERO1	False	False	False	True
YKL186C	MTR2	YPL138C	SPP1	False	True	False	False
YKL189W	HYM1	YLR423C	ATG17	False	False	True	False
YKL189W	HYM1	YOR353C	SOG2	False	False	True	False
YKL189W	HYM1	YPL049C	DIG1	False	False	True	False
YKL192C	ACP1	YLR239C	LIP2	False	False	False	True
YKL192C	ACP1	YOR124C	UBP2	False	False	True	False
YKL192C	ACP1	YPL148C	PPT2	False	False	False	True
YKL197C	PEX1	YNL329C	PEX6	False	True	True	False
YKL204W	EAP1	YNL154C	YCK2	True	False	False	False
YKL204W	EAP1	YPL152W	RRD2	False	False	False	True
YKL212W	SAC1	YML029W	USA1	False	False	True	False
YKL216W	URA1	YNL189W	SRP1	False	False	False	True
YKL218C	SRY1	YKL218C	SRY1	False	False	True	False
YKR004C	ECM9	YPR176C	BET2	False	False	False	True
YKR014C	YPT52	YMR258C	ROY1	False	False	True	False
YKR014C	YPT52	YNL100W	MIC27	False	False	False	True
YKR014C	YPT52	YOR370C	MRS6	False	False	True	False
YKR017C	HEL1	YPL018W	CTF19	False	False	False	True
YKR019C	IRS4	YML064C	TEM1	False	False	False	True
YKR019C	IRS4	YPL070W	MUK1	False	False	False	True
YKR020W	VPS51	YKR022C	NTR2	False	False	False	True
YKR021W	ALY1	YLL039C	UBI4	False	False	False	True
YKR022C	NTR2	YLR368W	MDM30	False	False	False	True
YKR022C	NTR2	YLR424W	SPP382	True	True	True	False
YKR022C	NTR2	YMR239C	RNT1	False	False	False	True
YKR022C	NTR2	YNL107W	YAF9	False	False	False	True
YKR022C	NTR2	YNL258C	DSL1	False	True	False	False
YKR022C	NTR2	YPR083W	MDM36	False	False	False	True
YKR026C	GCN3	YKR026C	GCN3	True	True	True	False
YKR026C	GCN3	YLR291C	GCD7	False	True	True	False
YKR026C	GCN3	YLR432W	IMD3	True	False	False	False
YKR026C	GCN3	YMR267W	PPA2	True	False	False	False
YKR026C	GCN3	YMR269W	TMA23	True	False	False	False
YKR027W	BCH2	YMR310C		False	False	False	True
YKR034W	DAL80	YKR034W	DAL80	False	False	True	False
YKR034W	DAL80	YLR132C	USB1	False	False	True	False
YKR034W	DAL80	YLR291C	GCD7	False	False	True	False
YKR034W	DAL80	YLR424W	SPP382	False	False	True	False
YKR034W	DAL80	YMR308C	PSE1	False	False	True	False
YKR034W	DAL80	YNL021W	HDA1	False	False	True	False
YKR034W	DAL80	YNL229C	URE2	False	False	True	False
YKR034W	DAL80	YOL054W	PSH1	False	False	True	False
YKR034W	DAL80	YOL145C	CTR9	False	False	True	False
YKR035W-A	DID2	YKR035W-A	DID2	False	False	False	True
YKR035W-A	DID2	YLR291C	GCD7	False	False	False	True
YKR035W-A	DID2	YML064C	TEM1	False	False	False	True
YKR037C	SPC34	YLR423C	ATG17	False	True	False	True
YKR039W	GAP1	YML132W	COS3	False	False	False	True
YKR043C	SHB17	YKR043C	SHB17	False	False	True	False
YKR048C	NAP1	YKR048C	NAP1	False	False	True	False
YKR048C	NAP1	YMR139W	RIM11	False	False	True	False
YKR048C	NAP1	YNL078W	NIS1	True	True	True	False
YKR048C	NAP1	YOL059W	GPD2	False	False	True	False
YKR048C	NAP1	YOR032C	HMS1	False	False	True	False
YKR055W	RHO4	YNL127W	FAR11	True	False	False	False
YKR057W	RPS21A	YLR048W	RPS0B	False	False	False	True
YKR057W	RPS21A	YML024W	RPS17A	False	False	False	True
YKR057W	RPS21A	YNL214W	PEX17	False	False	False	True
YKR057W	RPS21A	YPR128C	ANT1	False	False	False	True
YKR059W	TIF1	YPL125W	KAP120	False	False	True	False
YKR063C	LAS1	YLL035W	GRC3	False	False	False	True
YKR066C	CCP1	YPL004C	LSP1	False	False	True	False
YKR068C	BET3	YLR328W	NMA1	False	False	True	False
YKR068C	BET3	YOR115C	TRS33	False	False	True	False
YKR071C	DRE2	YLL029W	FRA1	False	False	False	True
YKR071C	DRE2	YPR048W	TAH18	False	False	True	True
YKR072C	SIS2	YML016C	PPZ1	False	False	True	True
YKR083C	DAD2	YLR313C	SPH1	False	False	False	True
YKR083C	DAD2	YLR423C	ATG17	False	True	False	False
YKR084C	HBS1	YNL001W	DOM34	False	False	True	False
YKR092C	SRP40	YLR197W	NOP56	False	False	False	True
YKR092C	SRP40	YMR233W	TRI1	False	False	False	True
YKR097W	PCK1	YKR097W	PCK1	False	False	True	False
YKR099W	BAS1	YLR058C	SHM2	False	True	True	False
YKR104W		YOL143C	RIB4	True	False	False	False
YLL001W	DNM1	YLL001W	DNM1	False	False	True	False
YLL001W	DNM1	YLR291C	GCD7	False	False	True	False
YLL006W-A		YML088W	UFO1	False	False	False	True
YLL007C	LMO1	YLR291C	GCD7	False	False	False	True
YLL007C	LMO1	YMR168C	CEP3	False	False	False	True
YLL007C	LMO1	YOR380W	RDR1	False	False	False	True
YLL009C	COX17	YMR239C	RNT1	False	False	False	True
YLL010C	PSR1	YOR043W	WHI2	False	False	True	False
YLL014W	EMC6	YML029W	USA1	False	False	True	False
YLL018C-A	COX19	YML051W	GAL80	False	False	False	True
YLL027W	ISA1	YLR048W	RPS0B	False	False	False	True
YLL027W	ISA1	YLR368W	MDM30	False	False	False	True
YLL027W	ISA1	YML064C	TEM1	False	False	False	True
YLL027W	ISA1	YMR308C	PSE1	False	False	False	True
YLL027W	ISA1	YPR178W	PRP4	False	False	False	True
YLL029W	FRA1	YMR239C	RNT1	False	False	False	True
YLL029W	FRA1	YNL189W	SRP1	False	False	False	True
YLL029W	FRA1	YOR368W	RAD17	False	False	False	True
YLL032C		YML119W		True	False	False	False
YLL036C	PRP19	YLR132C	USB1	False	False	True	False
YLL036C	PRP19	YPR152C	URN1	False	False	True	False
YLL045C	RPL8B	YML029W	USA1	False	False	True	False
YLL049W	LDB18	YLR423C	ATG17	False	True	True	True
YLL049W	LDB18	YMR294W	JNM1	False	True	True	False
YLL049W	LDB18	YNL086W	SNN1	False	False	False	True
YLL049W	LDB18	YNR069C	BSC5	True	True	False	False
YLL053C		YML088W	UFO1	False	False	False	True
YLL057C	JLP1	YLL057C	JLP1	True	False	True	False
YLL057C	JLP1	YLR291C	GCD7	False	False	True	False
YLL060C	GTT2	YLL060C	GTT2	False	False	True	False
YLL062C	MHT1	YOL143C	RIB4	True	False	False	False
YLR011W	LOT6	YLR011W	LOT6	False	False	True	False
YLR011W	LOT6	YLR291C	GCD7	False	False	True	False
YLR014C	PPR1	YLR014C	PPR1	False	True	False	False
YLR017W	MEU1	YPR017C	DSS4	False	False	True	False
YLR018C	POM34	YMR153W	NUP53	False	False	False	True
YLR018C	POM34	YNR039C	ZRG17	False	False	False	True
YLR019W	PSR2	YOR043W	WHI2	False	True	False	False
YLR021W	IRC25	YPL144W	POC4	False	False	True	True
YLR025W	SNF7	YLR025W	SNF7	False	True	False	False
YLR025W	SNF7	YMR154C	RIM13	False	True	False	False
YLR025W	SNF7	YOR275C	RIM20	False	True	False	False
YLR025W	SNF7	YPR173C	VPS4	True	True	False	False
YLR026C	SED5	YNL044W	YIP3	False	False	True	False
YLR026C	SED5	YPR159W	KRE6	False	False	False	True
YLR031W		YLR445W	GMC2	False	False	False	True
YLR031W		YMR124W	EPO1	False	True	True	False
YLR031W		YNL086W	SNN1	False	False	False	True
YLR031W		YOR158W	PET123	False	False	False	True
YLR033W	RSC58	YPL065W	VPS28	False	False	False	True
YLR035C	MLH2	YPL164C	MLH3	False	False	False	True
YLR038C	COX12	YLR291C	GCD7	False	False	False	True
YLR048W	RPS0B	YML024W	RPS17A	False	False	False	True
YLR048W	RPS0B	YOR158W	PET123	False	False	False	True
YLR048W	RPS0B	YOR313C	SPS4	False	False	False	True
YLR048W	RPS0B	YPL173W	MRPL40	False	False	False	True
YLR048W	RPS0B	YPL178W	CBC2	False	False	False	True
YLR049C		YPL161C	BEM4	True	False	False	False
YLR050C		YNL125C	ESBP6	False	False	False	True
YLR050C		YPR159W	KRE6	False	False	False	True
YLR050C		YPR174C		False	False	False	True
YLR052W	IES3	YML064C	TEM1	False	False	False	True
YLR052W	IES3	YMR055C	BUB2	False	False	False	True
YLR065C	ENV10	YPR159W	KRE6	False	False	False	True
YLR070C	XYL2	YLR070C	XYL2	False	True	False	False
YLR072W	LAM6	YLR173W		False	False	True	False
YLR072W	LAM6	YPR113W	PIS1	False	False	True	False
YLR082C	SRL2	YLR082C	SRL2	True	True	True	False
YLR082C	SRL2	YLR313C	SPH1	False	False	False	True
YLR085C	ARP6	YML041C	VPS71	False	False	False	True
YLR088W	GAA1	YPR159W	KRE6	False	False	False	True
YLR089C	ALT1	YLR423C	ATG17	False	False	True	False
YLR089C	ALT1	YPR049C	ATG11	False	False	True	False
YLR097C	HRT3	YOR133W	EFT1	False	False	False	True
YLR098C	CHA4	YOL034W	SMC5	False	False	True	False
YLR098C	CHA4	YPL149W	ATG5	False	False	True	False
YLR098C	CHA4	YPR049C	ATG11	False	False	True	False
YLR099C	ICT1	YOR304C-A	BIL1	False	False	False	True
YLR102C	APC9	YLR291C	GCD7	False	False	False	True
YLR102C	APC9	YMR092C	AIP1	True	False	False	False
YLR108C		YLR108C		False	True	True	False
YLR116W	MSL5	YML046W	PRP39	False	False	False	True
YLR117C	CLF1	YMR163C	INP2	False	False	False	True
YLR117C	CLF1	YOL036W		False	False	False	True
YLR119W	SRN2	YLR119W	SRN2	False	False	False	True
YLR119W	SRN2	YLR291C	GCD7	False	False	False	True
YLR119W	SRN2	YMR032W	HOF1	False	False	True	False
YLR119W	SRN2	YMR077C	VPS20	False	False	False	True
YLR119W	SRN2	YNL075W	IMP4	False	False	False	True
YLR119W	SRN2	YNR006W	VPS27	False	False	False	True
YLR119W	SRN2	YPL065W	VPS28	False	False	False	True
YLR119W	SRN2	YPL222W	FMP40	False	False	False	True
YLR119W	SRN2	YPR083W	MDM36	False	False	False	True
YLR125W		YLR288C	MEC3	False	True	False	False
YLR125W		YMR030W	RSF1	False	True	False	False
YLR132C	USB1	YLR423C	ATG17	False	False	True	False
YLR132C	USB1	YNL286W	CUS2	False	False	True	False
YLR132C	USB1	YPL188W	POS5	False	False	False	True
YLR135W	SLX4	YPL022W	RAD1	False	True	True	False
YLR146C	SPE4	YPR069C	SPE3	False	False	True	False
YLR148W	PEP3	YMR231W	PEP5	False	False	False	True
YLR154C	RNH203	YNL072W	RNH201	False	False	False	True
YLR165C	PUS5	YLR288C	MEC3	False	False	False	True
YLR167W	RPS31	YMR276W	DSK2	False	False	False	True
YLR170C	APS1	YPR029C	APL4	False	True	False	False
YLR175W	CBF5	YNL124W	NAF1	False	True	True	True
YLR180W	SAM1	YLR180W	SAM1	False	False	True	False
YLR181C	VTA1	YPR173C	VPS4	False	False	True	False
YLR182W	SWI6	YOL131W		False	True	False	False
YLR183C	TOS4	YNL099C	OCA1	False	False	False	True
YLR183C	TOS4	YNL193W		False	False	False	True
YLR183C	TOS4	YOR061W	CKA2	False	False	False	True
YLR183C	TOS4	YPL204W	HRR25	False	False	False	True
YLR197W	NOP56	YLR197W	NOP56	False	False	False	True
YLR197W	NOP56	YMR269W	TMA23	False	False	False	True
YLR197W	NOP56	YNR004W	SWM2	False	False	False	True
YLR200W	YKE2	YML094W	GIM5	True	False	False	True
YLR200W	YKE2	YMR052W	FAR3	True	False	False	False
YLR201C	COQ9	YML110C	COQ5	False	False	False	True
YLR203C	MSS51	YPL065W	VPS28	False	False	False	True
YLR204W	QRI5	YMR269W	TMA23	False	False	False	True
YLR206W	ENT2	YML051W	GAL80	False	False	True	False
YLR206W	ENT2	YOL111C	MDY2	False	False	True	False
YLR208W	SEC13	YMR017W	SPO20	False	False	True	False
YLR209C	PNP1	YNL189W	SRP1	False	True	False	False
YLR211C	ATG38	YLR446W		False	True	False	False
YLR212C	TUB4	YNL126W	SPC98	False	False	True	False
YLR213C	CRR1	YLR288C	MEC3	False	False	False	True
YLR215C	CDC123	YLR386W	VAC14	True	False	False	False
YLR215C	CDC123	YNL116W	DMA2	False	False	True	False
YLR219W	MSC3	YPL004C	LSP1	False	False	True	False
YLR222C	UTP13	YNR041C	COQ2	False	True	False	False
YLR223C	IFH1	YLR455W	PDP3	False	False	True	False
YLR223C	IFH1	YOR247W	SRL1	False	True	False	False
YLR226W	BUR2	YPL070W	MUK1	False	False	False	True
YLR227C	ADY4	YOR284W	HUA2	False	False	True	False
YLR227C	ADY4	YPL070W	MUK1	False	False	False	True
YLR233C	EST1	YOR287C	RRP36	False	False	False	True
YLR234W	TOP3	YPL024W	RMI1	False	False	False	True
YLR238W	FAR10	YPR110C	RPC40	True	False	False	False
YLR240W	VPS34	YLR240W	VPS34	False	False	False	True
YLR240W	VPS34	YPL100W	ATG21	False	False	False	True
YLR243W	GPN3	YMR158W	MRPS8	False	False	False	True
YLR243W	GPN3	YOR258W	HNT3	False	False	True	False
YLR244C	MAP1	YNR029C		False	False	True	False
YLR245C	CDD1	YLR245C	CDD1	True	True	True	False
YLR245C	CDD1	YLR291C	GCD7	False	True	True	False
YLR245C	CDD1	YNL189W	SRP1	False	True	True	False
YLR245C	CDD1	YNL288W	CAF40	False	False	True	False
YLR245C	CDD1	YOL111C	MDY2	False	False	True	False
YLR245C	CDD1	YPL070W	MUK1	False	True	True	False
YLR254C	NDL1	YNL189W	SRP1	False	False	False	True
YLR254C	NDL1	YOR269W	PAC1	True	True	True	True
YLR257W		YLR345W		False	False	True	False
YLR258W	GSY2	YLR258W	GSY2	False	True	False	False
YLR258W	GSY2	YLR291C	GCD7	False	False	True	False
YLR258W	GSY2	YPL031C	PHO85	False	False	True	False
YLR262C	YPT6	YNL041C	COG6	False	False	True	False
YLR262C	YPT6	YOR370C	MRS6	False	False	True	False
YLR264W	RPS28B	YLR291C	GCD7	False	False	False	True
YLR264W	RPS28B	YOL149W	DCP1	True	False	False	False
YLR264W	RPS28B	YPL222W	FMP40	False	False	False	True
YLR267W	BOP2	YNL189W	SRP1	False	False	False	True
YLR267W	BOP2	YOR375C	GDH1	False	False	False	True
YLR267W	BOP2	YPL151C	PRP46	False	False	False	True
YLR268W	SEC22	YNR039C	ZRG17	False	False	False	True
YLR268W	SEC22	YOL044W	PEX15	False	False	False	True
YLR268W	SEC22	YPL094C	SEC62	False	False	True	False
YLR273C	PIG1	YNR034W	SOL1	False	False	True	False
YLR274W	MCM5	YNL075W	IMP4	False	False	False	True
YLR274W	MCM5	YPL262W	FUM1	False	False	False	True
YLR275W	SMD2	YOR159C	SME1	False	False	False	True
YLR275W	SMD2	YPR182W	SMX3	True	True	True	True
YLR284C	ECI1	YOR180C	DCI1	True	False	False	False
YLR288C	MEC3	YML024W	RPS17A	False	False	False	True
YLR288C	MEC3	YMR068W	AVO2	False	False	False	True
YLR288C	MEC3	YMR159C	ATG16	True	True	False	False
YLR288C	MEC3	YMR193W	MRPL24	False	False	False	True
YLR288C	MEC3	YNL067W-B		False	False	False	True
YLR288C	MEC3	YNL135C	FPR1	False	False	False	True
YLR288C	MEC3	YOR368W	RAD17	True	False	False	True
YLR288C	MEC3	YPL223C	GRE1	False	False	False	True
